,Date,Time,Matchweek,Day,Venue,Result,Goals Scored,Goals Conceded,Opponent,xG,xGA,Possession,Attendance,Captain,Formation,Opposition Formation,Referee
173,2020-01-11,12:30 ,22,Sat,Home,D,1,1,Arsenal,0.6,1.4,43,"25,468",James Tomkins,4-5-1,4-2-3-1,Paul Tierney
174,2020-01-18,15:00 ,23,Sat,Away,D,2,2,Manchester City,0.4,2.6,28,"54,439",James Tomkins,4-5-1,4-3-3,Graham Scott
175,2020-01-21,19:30 ,24,Tue,Home,L,0,2,Southampton,0.6,1.1,45,"23,739",James Tomkins,4-5-1,4-4-2,Andre Marriner
176,2020-02-01,15:00 ,25,Sat,Home,L,0,1,Sheffield Utd,0.8,0.7,61,"25,170",Luka Milivojević,4-5-1,3-5-2,Andy Madley
177,2020-02-08,12:30 ,26,Sat,Away,L,1,3,Everton,1.1,2.5,53,"38,987",Luka Milivojević,4-1-4-1,4-4-2,David Coote
178,2020-02-22,15:00 ,27,Sat,Home,W,1,0,Newcastle Utd,1.6,0.2,45,"25,486",Gary Cahill,4-3-3,5-4-1,Peter Bankes
179,2020-02-29,12:30 ,28,Sat,Away,W,1,0,Brighton,2.5,2.2,35,"30,124",Gary Cahill,4-1-4-1,4-2-3-1,Martin Atkinson
180,2020-03-07,15:00 ,29,Sat,Home,W,1,0,Watford,0.8,0.6,44,"25,461",Gary Cahill,4-3-3,4-2-3-1,Anthony Taylor
181,2020-06-20,19:45 ,30,Sat,Away,W,2,0,Bournemouth,0.8,0.5,42,,Luka Milivojević,4-3-3,4-1-4-1,Stuart Attwell
182,2020-06-24,20:15 ,31,Wed,Away,L,0,4,Liverpool,0.1,2.4,27,,Gary Cahill,4-1-4-1,4-3-3,Martin Atkinson
183,2020-06-29,20:00 ,32,Mon,Home,L,0,1,Burnley,0.9,0.4,59,,Luka Milivojević,4-5-1,4-4-1-1,Simon Hooper
184,2020-07-04,15:00 ,33,Sat,Away,L,0,3,Leicester City,0.8,2.8,48,,Luka Milivojević,4-5-1,3-4-1-2,Jonathan Moss
185,2020-07-07,18:00 ,34,Tue,Home,L,2,3,Chelsea,1.5,1.9,43,,Luka Milivojević,4-5-1,4-3-3,David Coote
186,2020-07-12,14:15 ,35,Sun,Away,L,0,2,Aston Villa,1.2,1.7,55,,Luka Milivojević,4-1-4-1,4-3-3,Martin Atkinson
187,2020-07-16,20:15 ,36,Thu,Home,L,0,2,Manchester Utd,0.6,2.2,41,,Luka Milivojević,4-4-2,4-2-3-1,Graham Scott
188,2020-07-20,20:15 ,37,Mon,Away,L,0,2,Wolves,0.4,1.5,47,,Scott Dann,4-4-2,3-4-3,Peter Bankes
189,2020-07-26,16:00 ,38,Sun,Home,D,1,1,Tottenham,0.8,0.3,48,,Scott Dann,4-4-2,4-2-3-1,Andre Marriner
190,2018-08-11,15:00 ,1,Sat,Away,W,2,0,Fulham,1.0,0.7,35,"24,821",Luka Milivojević,4-4-2,4-3-3,Mike Dean
191,2018-08-20,20:00 ,2,Mon,Home,L,0,2,Liverpool,0.4,2.6,37,"25,750",Luka Milivojević,4-4-2,4-3-3,Michael Oliver
192,2018-08-26,13:30 ,3,Sun,Away,L,1,2,Watford,1.0,1.2,57,"20,014",Luka Milivojević,4-4-2,4-2-2-2,Anthony Taylor
193,2018-09-01,15:00 ,4,Sat,Home,L,0,2,Southampton,2.4,2.7,50,"25,495",Luka Milivojević,4-4-2,4-4-2,Martin Atkinson
194,2018-09-15,15:00 ,5,Sat,Away,W,1,0,Huddersfield,0.7,0.9,41,"23,696",Luka Milivojević,4-3-3,3-4-3,Lee Mason
195,2018-09-22,15:00 ,6,Sat,Home,D,0,0,Newcastle Utd,0.9,0.2,61,"25,679",Luka Milivojević,4-3-3,4-4-1-1,Andre Marriner
196,2018-10-01,20:00 ,7,Mon,Away,L,1,2,Bournemouth,0.4,1.8,55,"10,199",Luka Milivojević,4-3-3,4-4-2,Mike Dean
197,2018-10-06,15:00 ,8,Sat,Home,L,0,1,Wolves,1.4,0.7,67,"25,715",Luka Milivojević,4-4-2,3-4-3,Michael Oliver
198,2018-10-21,16:00 ,9,Sun,Away,L,0,2,Everton,1.3,1.8,41,"38,668",Luka Milivojević,4-4-2,4-2-3-1,Anthony Taylor
199,2018-10-28,13:30 ,10,Sun,Home,D,2,2,Arsenal,2.3,0.9,43,"25,718",Luka Milivojević,4-4-2,4-2-3-1,Martin Atkinson
200,2018-11-04,16:00 ,11,Sun,Away,L,1,3,Chelsea,0.4,1.7,27,"40,407",Luka Milivojević,4-4-2,4-3-3,Michael Oliver
201,2018-11-10,17:30 ,12,Sat,Home,L,0,1,Tottenham,0.8,1.2,36,"25,685",Luka Milivojević,4-4-2,4-2-3-1,Jonathan Moss
202,2018-11-24,15:00 ,13,Sat,Away,D,0,0,Manchester Utd,1.2,0.9,41,"74,516",Luka Milivojević,4-4-2,4-3-3,Lee Mason
203,2018-12-01,15:00 ,14,Sat,Home,W,2,0,Burnley,1.6,0.7,58,"25,098",Luka Milivojević,4-4-2,4-4-1-1,Lee Probert
204,2018-12-04,19:45 ,15,Tue,Away,L,1,3,Brighton,1.7,1.3,68,"29,663",Luka Milivojević,4-4-2,4-3-3,Kevin Friend
205,2018-12-08,15:00 ,16,Sat,Away,L,2,3,West Ham,0.7,1.2,51,"56,995",Luka Milivojević,4-4-2,4-4-2,Anthony Taylor
206,2018-12-15,15:00 ,17,Sat,Home,W,1,0,Leicester City,0.5,1.0,44,"24,738",Luka Milivojević,4-4-2,4-2-3-1,Michael Oliver
207,2018-12-22,15:00 ,18,Sat,Away,W,3,2,Manchester City,0.9,1.5,22,"54,340",Luka Milivojević,4-5-1,4-3-3,Andre Marriner
208,2018-12-26,15:00 ,19,Wed,Home,D,0,0,Cardiff City,2.1,0.9,62,"25,206",Luka Milivojević,4-4-2,5-4-1,Lee Probert
209,2018-12-30,12:00 ,20,Sun,Home,L,0,1,Chelsea,0.2,0.9,35,"25,781",Luka Milivojević,4-5-1,4-3-3,Craig Pawson
210,2019-01-02,19:45 ,21,Wed,Away,W,2,0,Wolves,1.9,0.5,48,"30,666",Luka Milivojević,4-3-3,3-4-3,Roger East
211,2019-01-12,15:00 ,22,Sat,Home,L,1,2,Watford,1.3,1.6,55,"25,010",Luka Milivojević,4-3-3,4-2-2-2,Paul Tierney
212,2019-01-19,15:00 ,23,Sat,Away,L,3,4,Liverpool,0.7,2.6,30,"53,171",Luka Milivojević,4-5-1,4-2-3-1,Jonathan Moss
213,2019-01-30,19:45 ,24,Wed,Away,D,1,1,Southampton,1.1,1.2,42,"28,339",Luka Milivojević,4-3-3,3-5-2,Andre Marriner
214,2019-02-02,15:00 ,25,Sat,Home,W,2,0,Fulham,2.2,0.6,38,"25,355",Luka Milivojević,4-4-2,3-4-3,Michael Oliver
215,2019-02-09,15:00 ,26,Sat,Home,D,1,1,West Ham,2.6,1.7,58,"25,552",Luka Milivojević,4-3-3,4-1-4-1,Craig Pawson
216,2019-02-23,17:30 ,27,Sat,Away,W,4,1,Leicester City,1.7,1.2,36,"31,778",Luka Milivojević,4-3-3,4-3-3,Anthony Taylor
217,2019-02-27,20:00 ,28,Wed,Home,L,1,3,Manchester Utd,1.7,1.0,46,"25,754",Luka Milivojević,4-3-3,4-3-3,Martin Atkinson
218,2019-03-02,15:00 ,29,Sat,Away,W,3,1,Burnley,0.5,2.1,43,"19,223",Luka Milivojević,4-5-1,4-4-2,Lee Probert
219,2019-03-09,12:30 ,30,Sat,Home,L,1,2,Brighton,1.5,0.2,62,"24,972",Luka Milivojević,4-3-3,4-5-1,Craig Pawson
220,2019-03-30,15:00 ,32,Sat,Home,W,2,0,Huddersfield,2.7,1.1,49,"25,193",Luka Milivojević,4-3-3,4-2-3-1,Lee Probert
221,2019-04-03,19:45 ,31,Wed,Away,L,0,2,Tottenham,0.3,2.1,35,"59,215",Luka Milivojević,4-3-3,4-2-3-1,Andre Marriner
222,2019-04-06,15:00 ,33,Sat,Away,W,1,0,Newcastle Utd,0.9,0.9,47,"51,926",Luka Milivojević,4-4-2,5-4-1,Stuart Attwell
223,2019-04-14,14:05 ,34,Sun,Home,L,1,3,Manchester City,0.4,2.5,27,"25,721",Luka Milivojević,4-5-1,4-2-3-1,Martin Atkinson
224,2019-04-21,16:00 ,35,Sun,Away,W,3,2,Arsenal,1.6,1.2,28,"59,929",Luka Milivojević,4-4-2,3-4-1-2,Jonathan Moss
225,2019-04-27,15:00 ,36,Sat,Home,D,0,0,Everton,0.3,1.5,37,"25,789",Luka Milivojević,4-4-2,4-2-3-1,Lee Mason
226,2019-05-04,17:30 ,37,Sat,Away,W,3,2,Cardiff City,1.6,1.9,60,"32,133",Luka Milivojević,4-4-2,4-4-1-1,Michael Oliver
227,2019-05-12,15:00 ,38,Sun,Home,W,5,3,Bournemouth,2.8,1.6,46,"25,433",Luka Milivojević,4-4-2,4-4-1-1,Roger East
228,2017-08-12,15:00 ,1,Sat,Home,L,0,3,Huddersfield,1.1,1.5,56,"25,448",Jason Puncheon,3-4-3,4-2-3-1,Jonathan Moss
229,2017-08-19,15:00 ,2,Sat,Away,L,0,1,Liverpool,0.7,2.5,29,"53,138",Jason Puncheon,3-5-2,4-3-3,Kevin Friend
230,2017-08-26,15:00 ,3,Sat,Home,L,0,2,Swansea City,0.9,0.7,53,"23,477",Jason Puncheon,3-5-2,3-5-2,Andre Marriner
231,2017-09-10,13:30 ,4,Sun,Away,L,0,1,Burnley,2.0,0.3,64,"18,862",Jason Puncheon,4-3-3,4-4-2,Michael Oliver
232,2017-09-16,12:30 ,5,Sat,Home,L,0,1,Southampton,2.0,1.0,46,"24,199",Jason Puncheon,4-4-1-1,4-2-3-1,Robert Madley
233,2017-09-23,15:00 ,6,Sat,Away,L,0,5,Manchester City,0.6,4.5,29,"53,526",Scott Dann,4-2-3-1,4-3-3,Niel Swarbrick
234,2017-09-30,15:00 ,7,Sat,Away,L,0,4,Manchester Utd,0.4,2.8,41,"75,118",Jason Puncheon,4-3-3,4-2-3-1,Mike Dean
235,2017-10-14,15:00 ,8,Sat,Home,W,2,1,Chelsea,1.7,0.8,43,"25,480",Scott Dann,4-4-2,3-4-3,Andre Marriner
236,2017-10-21,15:00 ,9,Sat,Away,L,0,1,Newcastle Utd,0.5,0.3,46,"52,251",Scott Dann,4-4-2,4-2-3-1,Stuart Attwell
237,2017-10-28,15:00 ,10,Sat,Home,D,2,2,West Ham,2.6,0.8,55,"25,242",Scott Dann,4-4-2,3-5-2,Robert Madley
238,2017-11-05,12:00 ,11,Sun,Away,L,0,1,Tottenham,0.8,0.9,32,"65,270",Scott Dann,4-4-2,3-5-1-1,Kevin Friend
239,2017-11-18,15:00 ,12,Sat,Home,D,2,2,Everton,2.0,1.8,69,"25,526",Scott Dann,4-4-2,4-3-3,Anthony Taylor
240,2017-11-25,15:00 ,13,Sat,Home,W,2,1,Stoke City,1.4,0.7,54,"23,723",Mamadou Sakho,4-4-2,3-4-3,Mike Dean
241,2017-11-28,19:45 ,14,Tue,Away,D,0,0,Brighton,0.5,0.6,46,"29,889",Mamadou Sakho,4-4-2,4-4-1-1,Andre Marriner
242,2017-12-02,15:00 ,15,Sat,Away,D,0,0,West Brom,0.6,1.9,49,"23,531",Mamadou Sakho,4-4-2,4-3-3,Michael Oliver
243,2017-12-09,15:00 ,16,Sat,Home,D,2,2,Bournemouth,3.9,0.7,45,"24,823",Mamadou Sakho,4-4-2,4-4-1-1,Kevin Friend
244,2017-12-12,20:00 ,17,Tue,Home,W,2,1,Watford,1.2,1.2,53,"23,566",Scott Dann,4-4-2,3-4-3,Lee Mason
245,2017-12-16,12:30 ,18,Sat,Away,W,3,0,Leicester City,1.7,0.9,44,"31,081",Scott Dann,4-4-2,4-2-3-1,Martin Atkinson
246,2017-12-23,15:00 ,19,Sat,Away,D,1,1,Swansea City,1.3,0.5,36,"20,354",Scott Dann,4-4-2,4-3-3,Craig Pawson
247,2017-12-28,20:00 ,20,Thu,Home,L,2,3,Arsenal,1.3,1.8,36,"25,762",Scott Dann,4-4-2,3-4-3,Michael Oliver
248,2017-12-31,12:00 ,21,Sun,Home,D,0,0,Manchester City,1.3,1.3,26,"25,804",Scott Dann,4-3-3,4-3-3,Jonathan Moss
249,2018-01-02,19:45 ,22,Tue,Away,W,2,1,Southampton,1.3,0.4,40,"28,411",Yohan Cabaye,4-2-3-1,4-2-3-1,Stuart Attwell
250,2018-01-13,15:00 ,23,Sat,Home,W,1,0,Burnley,1.4,0.7,44,"24,696",Luka Milivojević,4-4-2,4-2-3-1,Michael Oliver
251,2018-01-20,15:00 ,24,Sat,Away,L,1,4,Arsenal,0.6,2.9,37,"59,386",Luka Milivojević,4-4-2,4-1-4-1,Chris Kavanagh
252,2018-01-30,19:45 ,25,Tue,Away,D,1,1,West Ham,0.9,1.1,59,"56,911",Luka Milivojević,4-4-2,3-4-3,Niel Swarbrick
253,2018-02-04,14:15 ,26,Sun,Home,D,1,1,Newcastle Utd,3.0,0.9,55,"25,746",Luka Milivojević,4-4-2,4-4-1-1,Andre Marriner
254,2018-02-10,15:00 ,27,Sat,Away,L,1,3,Everton,1.5,1.5,48,"39,139",Luka Milivojević,4-3-3,4-3-3,Jonathan Moss
255,2018-02-25,12:00 ,28,Sun,Home,L,0,1,Tottenham,0.2,1.7,25,"25,287",Luka Milivojević,4-3-3,4-2-3-1,Kevin Friend
256,2018-03-05,20:00 ,29,Mon,Home,L,2,3,Manchester Utd,0.6,1.2,31,"25,840",Luka Milivojević,4-4-2,4-3-3,Niel Swarbrick
257,2018-03-10,17:30 ,30,Sat,Away,L,1,2,Chelsea,1.1,3.1,38,"40,800",Luka Milivojević,4-4-2,3-4-3,Anthony Taylor
258,2018-03-17,15:00 ,31,Sat,Away,W,2,0,Huddersfield,2.7,0.3,45,"23,918",Luka Milivojević,4-3-3,4-2-3-1,Mike Dean
259,2018-03-31,12:30 ,32,Sat,Home,L,1,2,Liverpool,1.9,1.8,33,"25,807",Luka Milivojević,4-3-3,4-3-3,Niel Swarbrick
260,2018-04-07,15:00 ,33,Sat,Away,D,2,2,Bournemouth,1.1,1.9,47,"10,730",Luka Milivojević,4-4-2,4-4-1-1,Jonathan Moss
261,2018-04-14,15:00 ,34,Sat,Home,W,3,2,Brighton,2.1,1.5,49,"24,656",Luka Milivojević,4-4-2,4-3-3,Andre Marriner
262,2018-04-21,15:00 ,35,Sat,Away,D,0,0,Watford,0.3,0.6,48,"20,401",Luka Milivojević,4-4-2,4-4-2,Chris Kavanagh
263,2018-04-28,15:00 ,36,Sat,Home,W,5,0,Leicester City,3.0,0.6,50,"25,750",Luka Milivojević,4-4-2,4-4-1-1,Mike Dean
264,2018-05-05,12:30 ,37,Sat,Away,W,2,1,Stoke City,1.1,0.5,59,"29,687",Luka Milivojević,4-4-2,4-4-2,Martin Atkinson
265,2018-05-13,15:00 ,38,Sun,Home,W,2,0,West Brom,2.2,0.2,59,"25,357",Luka Milivojević,4-4-2,4-4-1-1,Jonathan Moss
