,Date,Time,Matchweek,Day,Venue,Result,Goals Scored,Goals Conceded,Opponent,xG,xGA,Possession,Attendance,Captain,Formation,Opposition Formation,Referee
174,2018-01-14,13:30 ,23,Sun,Home,W,2,1,Arsenal,0.8,1.1,41,"10,836",Simon Francis,3-4-3,3-4-3,Kevin Friend
175,2018-01-20,15:00 ,24,Sat,Away,D,1,1,West Ham,0.5,0.8,52,"56,948",Simon Francis,3-4-3,3-5-1-1,Martin Atkinson
176,2018-01-31,19:45 ,25,Wed,Away,W,3,0,Chelsea,1.1,1.2,35,"41,464",Simon Francis,3-4-3,3-4-3,Lee Probert
177,2018-02-03,15:00 ,26,Sat,Home,W,2,1,Stoke City,1.7,0.7,57,"10,614",Simon Francis,3-4-3,4-3-3,Paul Tierney
178,2018-02-11,12:00 ,27,Sun,Away,L,1,4,Huddersfield,0.3,2.2,50,"23,823",Simon Francis,3-4-3,4-2-3-1,Michael Oliver
179,2018-02-24,15:00 ,28,Sat,Home,D,2,2,Newcastle Utd,1.7,3.0,63,"10,808",Simon Francis,4-4-1-1,4-4-1-1,Roger East
180,2018-03-03,15:00 ,29,Sat,Away,D,1,1,Leicester City,1.4,2.7,45,"31,384",Simon Francis,4-4-1-1,4-3-3,Lee Probert
181,2018-03-11,16:00 ,30,Sun,Home,L,1,4,Tottenham,1.2,2.4,37,"10,623",Simon Francis,4-4-1-1,4-2-3-1,Mike Dean
182,2018-03-17,15:00 ,31,Sat,Home,W,2,1,West Brom,0.7,1.6,60,"10,242",Simon Francis,4-4-1-1,3-5-2,Graham Scott
183,2018-03-31,15:00 ,32,Sat,Away,D,2,2,Watford,1.7,0.7,50,"20,393",Steve Cook,4-4-1-1,4-2-3-1,Andy Madley
184,2018-04-07,15:00 ,33,Sat,Home,D,2,2,Crystal Palace,1.9,1.1,53,"10,730",Simon Francis,4-4-1-1,4-4-2,Jonathan Moss
185,2018-04-14,17:30 ,34,Sat,Away,L,0,3,Liverpool,0.3,2.0,39,"52,959",Simon Francis,5-4-1,4-3-3,Chris Kavanagh
186,2018-04-18,19:45 ,35,Wed,Home,L,0,2,Manchester Utd,1.2,1.3,45,"10,952",Simon Francis,4-4-1-1,4-3-3,Graham Scott
187,2018-04-28,15:00 ,36,Sat,Away,L,1,2,Southampton,0.7,1.5,60,"31,778",Simon Francis,3-4-3,3-4-3,Anthony Taylor
188,2018-05-05,15:00 ,37,Sat,Home,W,1,0,Swansea City,1.9,1.3,45,"10,820",Simon Francis,3-4-3,3-4-3,Kevin Friend
189,2018-05-13,15:00 ,38,Sun,Away,W,2,1,Burnley,1.3,1.1,49,"20,720",Andrew Surman,3-4-3,4-4-1-1,Paul Tierney
