,Date,Time,Matchweek,Day,Venue,Result,Goals Scored,Goals Conceded,Opponent,xG,xGA,Possession,Attendance,Captain,Formation,Opposition Formation,Referee
173,2020-01-12,16:30 ,22,Sun,Home,L,1,6,Manchester City,1.1,2.8,30,"41,823",Jack Grealish,5-3-2,4-3-3,Jonathan Moss
174,2020-01-18,15:00 ,23,Sat,Away,D,1,1,Brighton,0.6,1.1,45,"30,551",Jack Grealish,3-4-3,4-4-2,Andy Madley
175,2020-01-21,19:30 ,24,Tue,Home,W,2,1,Watford,1.3,1.8,64,"40,867",Jack Grealish,3-4-3,4-2-3-1,Martin Atkinson
176,2020-02-01,15:00 ,25,Sat,Away,L,1,2,Bournemouth,1.7,2.2,60,"10,722",Jack Grealish,3-4-3,4-3-3,Anthony Taylor
177,2020-02-16,14:00 ,26,Sun,Home,L,2,3,Tottenham,1.8,3.4,55,"41,874",Jack Grealish,3-4-3,4-2-3-1,Martin Atkinson
178,2020-02-22,15:00 ,27,Sat,Away,L,0,2,Southampton,0.5,2.6,54,"31,478",Jack Grealish,3-4-3,4-4-2,Craig Pawson
179,2020-03-09,20:00 ,29,Mon,Away,L,0,4,Leicester City,0.5,2.1,36,"32,125",Jack Grealish,4-1-4-1,4-1-4-1,Michael Oliver
180,2020-06-17,18:00 ,28,Wed,Home,D,0,0,Sheffield Utd,1.4,0.3,46,,Jack Grealish,4-3-3,3-5-2,Michael Oliver
181,2020-06-21,16:15 ,30,Sun,Home,L,1,2,Chelsea,1.0,1.1,27,,Jack Grealish,4-3-3,4-3-3,Paul Tierney
182,2020-06-24,18:00 ,31,Wed,Away,D,1,1,Newcastle Utd,1.6,0.9,48,,Jack Grealish,4-3-3,4-4-1-1,Chris Kavanagh
183,2020-06-27,12:30 ,32,Sat,Home,L,0,1,Wolves,0.6,0.7,48,,Jack Grealish,4-1-2-1-2◆,3-5-2,Craig Pawson
184,2020-07-05,16:30 ,33,Sun,Away,L,0,2,Liverpool,0.7,0.7,30,,Jack Grealish,4-4-1-1,4-3-3,Paul Tierney
185,2020-07-09,20:15 ,34,Thu,Home,L,0,3,Manchester Utd,0.5,2.3,34,,Jack Grealish,4-4-1-1,4-2-3-1,Jonathan Moss
186,2020-07-12,14:15 ,35,Sun,Home,W,2,0,Crystal Palace,1.7,1.2,45,,Jack Grealish,4-3-3,4-1-4-1,Martin Atkinson
187,2020-07-16,18:00 ,36,Thu,Away,D,1,1,Everton,1.3,0.9,46,,Jack Grealish,4-3-3,4-4-2,Anthony Taylor
188,2020-07-21,20:15 ,37,Tue,Home,W,1,0,Arsenal,0.6,0.6,31,,Jack Grealish,4-3-3,3-4-3,Chris Kavanagh
189,2020-07-26,16:00 ,38,Sun,Away,D,1,1,West Ham,1.0,0.9,38,,Jack Grealish,4-1-4-1,4-2-3-1,Michael Oliver
