,Date,Time,Matchweek,Day,Venue,Result,Goals Scored,Goals Conceded,Opponent,xG,xGA,Possession,Attendance,Captain,Formation,Opposition Formation,Referee
186,2020-07-11,20:00 ,35,Sat,Away,W,5,0,Brighton,4.4,0.2,70,,Kevin De Bruyne,4-3-3,4-4-1-1,Graham Scott
187,2020-07-15,18:00 ,36,Wed,Home,W,2,1,Bournemouth,0.7,1.6,71,,David Silva,4-2-3-1,4-1-4-1,Lee Mason
188,2020-07-21,18:00 ,37,Tue,Away,W,4,0,Watford,3.3,0.1,76,,Kevin De Bruyne,4-3-3,4-5-1,Michael Oliver
189,2020-07-26,16:00 ,38,Sun,Home,W,5,0,Norwich City,3.2,1.0,73,,David Silva,4-3-3,4-2-3-1,Craig Pawson
190,2018-08-12,16:00 ,1,Sun,Away,W,2,0,Arsenal,1.7,0.5,58,"59,934",Fernandinho,4-2-3-1,4-2-3-1,Michael Oliver
191,2018-08-19,13:30 ,2,Sun,Home,W,6,1,Huddersfield,4.2,0.7,76,"54,021",Vincent Kompany,3-1-4-2,4-4-2,Andre Marriner
192,2018-08-25,12:30 ,3,Sat,Away,D,1,1,Wolves,1.6,1.0,71,"31,322",Vincent Kompany,4-3-3,3-4-3,Martin Atkinson
193,2018-09-01,17:30 ,4,Sat,Home,W,2,1,Newcastle Utd,2.0,0.5,78,"53,946",David Silva,4-1-3-2,5-4-1,Kevin Friend
194,2018-09-15,15:00 ,5,Sat,Home,W,3,0,Fulham,4.8,0.4,64,"53,307",David Silva,4-3-3,4-3-3,Stuart Attwell
195,2018-09-22,15:00 ,6,Sat,Away,W,5,0,Cardiff City,2.5,0.1,78,"32,321",Fernandinho,4-3-3,4-4-1-1,Michael Oliver
196,2018-09-29,15:00 ,7,Sat,Home,W,2,0,Brighton,2.7,0.2,79,"54,152",David Silva,4-3-3,4-1-4-1,Lee Mason
197,2018-10-07,16:30 ,8,Sun,Away,D,0,0,Liverpool,1.0,0.4,51,"52,117",David Silva,4-2-3-1,4-3-3,Martin Atkinson
198,2018-10-20,15:00 ,9,Sat,Home,W,5,0,Burnley,4.0,0.4,69,"54,094",Vincent Kompany,4-3-3,4-4-1-1,Jonathan Moss
199,2018-10-29,20:00 ,10,Mon,Away,W,1,0,Tottenham,1.6,0.4,51,"56,854",David Silva,4-3-3,4-2-3-1,Kevin Friend
200,2018-11-04,15:00 ,11,Sun,Home,W,6,1,Southampton,2.2,2.0,66,"53,916",David Silva,4-3-3,4-3-2-1,Lee Mason
201,2018-11-11,16:30 ,12,Sun,Home,W,3,1,Manchester Utd,1.9,1.1,65,"54,316",David Silva,4-3-3,4-3-3,Anthony Taylor
202,2018-11-24,15:00 ,13,Sat,Away,W,4,0,West Ham,2.7,0.9,69,"56,886",David Silva,4-3-3,4-2-3-1,Andre Marriner
203,2018-12-01,15:00 ,14,Sat,Home,W,3,1,Bournemouth,2.6,0.6,72,"54,409",Fernandinho,4-3-3,5-4-1,Stuart Attwell
204,2018-12-04,20:00 ,15,Tue,Away,W,2,1,Watford,2.5,1.8,70,"20,389",Vincent Kompany,4-3-3,4-1-4-1,Paul Tierney
205,2018-12-08,17:30 ,16,Sat,Away,L,0,2,Chelsea,0.9,0.6,61,"40,571",David Silva,4-3-3,4-3-3,Michael Oliver
206,2018-12-15,12:30 ,17,Sat,Home,W,3,1,Everton,1.7,1.5,67,"54,173",Fernandinho,4-3-3,5-4-1,Craig Pawson
207,2018-12-22,15:00 ,18,Sat,Home,L,2,3,Crystal Palace,1.5,0.9,78,"54,340",Fabian Delph,4-3-3,4-5-1,Andre Marriner
208,2018-12-26,15:00 ,19,Wed,Away,L,1,2,Leicester City,1.4,1.3,66,"32,090",Sergio Agüero,4-3-3,4-3-3,Mike Dean
209,2018-12-30,14:15 ,20,Sun,Away,W,3,1,Southampton,2.5,0.2,76,"31,381",Vincent Kompany,4-3-3,4-3-2-1,Paul Tierney
210,2019-01-03,20:00 ,21,Thu,Home,W,2,1,Liverpool,1.1,1.5,49,"54,511",Vincent Kompany,4-3-3,4-3-3,Anthony Taylor
211,2019-01-14,20:00 ,22,Mon,Home,W,3,0,Wolves,2.8,0.1,76,"54,171",David Silva,4-3-3,3-5-2,Craig Pawson
212,2019-01-20,13:30 ,23,Sun,Away,W,3,0,Huddersfield,2.0,0.9,67,"24,190",Fernandinho,4-3-3,4-5-1,Andre Marriner
213,2019-01-29,20:00 ,24,Tue,Away,L,1,2,Newcastle Utd,1.4,1.1,75,"50,861",David Silva,4-3-3,5-4-1,Paul Tierney
214,2019-02-03,16:30 ,25,Sun,Home,W,3,1,Arsenal,2.7,0.7,59,"54,483",David Silva,4-3-3,4-4-2,Martin Atkinson
215,2019-02-06,19:45 ,27,Wed,Away,W,2,0,Everton,2.2,0.1,61,"39,322",David Silva,4-3-3,4-2-3-1,Craig Pawson
216,2019-02-10,16:00 ,26,Sun,Home,W,6,0,Chelsea,3.0,0.9,56,"54,452",Fernandinho,4-3-3,4-3-3,Mike Dean
217,2019-02-27,20:00 ,28,Wed,Home,W,1,0,West Ham,3.5,0.4,75,"53,528",Vincent Kompany,4-3-3,4-2-3-1,Stuart Attwell
218,2019-03-02,15:00 ,29,Sat,Away,W,1,0,Bournemouth,1.2,0.0,81,"10,699",David Silva,4-3-3,5-4-1,Kevin Friend
219,2019-03-09,17:30 ,30,Sat,Home,W,3,1,Watford,3.4,0.2,71,"54,104",Vincent Kompany,4-3-3,4-5-1,Paul Tierney
220,2019-03-30,12:30 ,32,Sat,Away,W,2,0,Fulham,1.8,0.5,65,"25,001",David Silva,4-3-3,5-4-1,Kevin Friend
221,2019-04-03,19:45 ,33,Wed,Home,W,2,0,Cardiff City,3.2,0.1,79,"53,559",Fernandinho,4-3-3,4-4-1-1,Jonathan Moss
222,2019-04-14,14:05 ,34,Sun,Away,W,3,1,Crystal Palace,2.5,0.4,73,"25,721",Vincent Kompany,4-2-3-1,4-5-1,Martin Atkinson
223,2019-04-20,12:30 ,35,Sat,Home,W,1,0,Tottenham,1.9,1.0,61,"54,489",Sergio Agüero,4-3-3,5-3-2,Michael Oliver
224,2019-04-24,20:00 ,31,Wed,Away,W,2,0,Manchester Utd,0.5,0.5,63,"74,431",Vincent Kompany,4-3-3,5-3-2,Andre Marriner
225,2019-04-28,14:05 ,36,Sun,Away,W,1,0,Burnley,2.5,0.1,69,"21,605",Vincent Kompany,4-3-3,4-4-2,Paul Tierney
226,2019-05-06,20:00 ,37,Mon,Home,W,1,0,Leicester City,1.0,0.5,61,"54,506",Vincent Kompany,4-3-3,4-5-1,Mike Dean
227,2019-05-12,15:00 ,38,Sun,Away,W,4,1,Brighton,1.6,0.5,75,"30,662",Vincent Kompany,4-4-1-1,4-5-1,Michael Oliver
228,2017-08-12,17:30 ,1,Sat,Away,W,2,0,Brighton,1.9,0.3,77,"30,415",Vincent Kompany,3-1-4-2,4-4-2,Michael Oliver
229,2017-08-21,20:00 ,2,Mon,Home,D,1,1,Everton,1.1,0.6,64,"49,108",Vincent Kompany,3-1-4-2,3-5-2,Robert Madley
230,2017-08-26,12:30 ,3,Sat,Away,W,2,1,Bournemouth,1.4,0.5,70,"10,419",Vincent Kompany,4-3-3,5-3-2,Mike Dean
231,2017-09-09,12:30 ,4,Sat,Home,W,5,0,Liverpool,2.4,0.7,66,"54,172",David Silva,3-1-4-2,4-3-3,Jonathan Moss
232,2017-09-16,15:00 ,5,Sat,Away,W,6,0,Watford,3.3,0.5,67,"20,305",David Silva,4-3-3,4-2-3-1,Anthony Taylor
233,2017-09-23,15:00 ,6,Sat,Home,W,5,0,Crystal Palace,4.5,0.6,71,"53,526",David Silva,4-3-3,4-2-3-1,Niel Swarbrick
234,2017-09-30,17:30 ,7,Sat,Away,W,1,0,Chelsea,0.9,0.5,61,"41,530",David Silva,4-3-3,3-5-1-1,Martin Atkinson
235,2017-10-14,15:00 ,8,Sat,Home,W,7,2,Stoke City,3.8,0.5,79,"54,128",David Silva,4-3-3,4-4-1-1,Craig Pawson
236,2017-10-21,15:00 ,9,Sat,Home,W,3,0,Burnley,3.1,0.2,77,"54,118",David Silva,4-3-3,4-4-1-1,Roger East
237,2017-10-28,15:00 ,10,Sat,Away,W,3,2,West Brom,2.3,1.5,77,"24,003",David Silva,4-3-3,3-5-2,Mike Jones
238,2017-11-05,14:15 ,11,Sun,Home,W,3,1,Arsenal,1.8,0.3,57,"54,286",David Silva,4-3-3,3-4-3,Michael Oliver
239,2017-11-18,15:00 ,12,Sat,Away,W,2,0,Leicester City,1.9,0.2,73,"31,908",Vincent Kompany,4-3-3,4-4-1-1,Graham Scott
240,2017-11-26,16:00 ,13,Sun,Away,W,2,1,Huddersfield,2.6,0.6,78,"24,121",Vincent Kompany,4-3-3,4-5-1,Craig Pawson
241,2017-11-29,20:00 ,14,Wed,Home,W,2,1,Southampton,1.4,1.3,74,"53,407",Vincent Kompany,4-3-3,5-4-1,Paul Tierney
242,2017-12-03,16:00 ,15,Sun,Home,W,2,1,West Ham,2.3,0.6,76,"54,203",David Silva,4-3-3,3-5-1-1,Mike Dean
243,2017-12-10,16:30 ,16,Sun,Away,W,2,1,Manchester Utd,1.7,1.4,64,"74,847",Vincent Kompany,4-3-3,4-2-3-1,Michael Oliver
244,2017-12-13,19:45 ,17,Wed,Away,W,4,0,Swansea City,2.7,0.6,78,"20,870",David Silva,4-3-3,4-5-1,Anthony Taylor
245,2017-12-16,17:30 ,18,Sat,Home,W,4,1,Tottenham,3.4,0.2,52,"54,214",Fernandinho,4-3-3,4-1-2-1-2,Craig Pawson
246,2017-12-23,15:00 ,19,Sat,Home,W,4,0,Bournemouth,1.5,0.4,78,"54,270",Vincent Kompany,4-3-3,3-4-3,Mike Jones
247,2017-12-27,19:45 ,20,Wed,Away,W,1,0,Newcastle Utd,1.8,0.2,77,"52,311",Vincent Kompany,4-3-3,5-4-1,Andre Marriner
248,2017-12-31,12:00 ,21,Sun,Away,D,0,0,Crystal Palace,1.3,1.3,74,"25,804",Fernandinho,4-3-3,4-3-3,Jonathan Moss
249,2018-01-02,20:00 ,22,Tue,Home,W,3,1,Watford,2.1,1.0,76,"53,556",David Silva,4-3-3,4-2-3-1,Lee Mason
250,2018-01-14,16:00 ,23,Sun,Away,L,3,4,Liverpool,0.8,0.8,64,"53,285",Fernandinho,4-3-3,4-3-3,Andre Marriner
251,2018-01-20,17:30 ,24,Sat,Home,W,3,1,Newcastle Utd,2.1,1.0,80,"54,452",David Silva,4-3-3,5-4-1,Paul Tierney
252,2018-01-31,20:00 ,25,Wed,Home,W,3,0,West Brom,2.3,0.2,73,"53,241",David Silva,4-3-3,4-4-1-1,Robert Madley
253,2018-02-03,12:30 ,26,Sat,Away,D,1,1,Burnley,1.8,0.9,70,"21,658",Vincent Kompany,4-3-3,4-4-2,Martin Atkinson
254,2018-02-10,17:30 ,27,Sat,Home,W,5,1,Leicester City,2.5,0.1,70,"54,416",Fernandinho,4-3-3,3-5-2,Mike Jones
255,2018-03-01,19:45 ,28,Thu,Away,W,3,0,Arsenal,1.5,1.3,54,"58,420",Vincent Kompany,4-3-3,4-2-3-1,Andre Marriner
256,2018-03-04,16:00 ,29,Sun,Home,W,1,0,Chelsea,0.9,0.1,71,"54,328",David Silva,4-3-3,3-4-3,Michael Oliver
257,2018-03-12,20:00 ,30,Mon,Away,W,2,0,Stoke City,1.6,0.4,76,"29,138",Vincent Kompany,4-3-3,4-3-3,Jonathan Moss
258,2018-03-31,17:30 ,32,Sat,Away,W,3,1,Everton,1.5,0.9,81,"39,221",Vincent Kompany,3-5-2,4-2-3-1,Paul Tierney
259,2018-04-07,17:30 ,33,Sat,Home,L,2,3,Manchester Utd,2.6,1.1,64,"54,259",Vincent Kompany,4-3-3,4-3-3,Martin Atkinson
260,2018-04-14,19:45 ,34,Sat,Away,W,3,1,Tottenham,2.9,0.4,52,"80,811",Vincent Kompany,4-3-3,4-2-3-1,Jonathan Moss
261,2018-04-22,16:30 ,35,Sun,Home,W,5,0,Swansea City,3.2,0.3,82,"54,387",Vincent Kompany,4-3-3,5-4-1,Craig Pawson
262,2018-04-29,14:15 ,36,Sun,Away,W,4,1,West Ham,2.4,0.2,74,"56,904",Fernandinho,4-3-3,3-5-1-1,Niel Swarbrick
263,2018-05-06,13:30 ,37,Sun,Home,D,0,0,Huddersfield,0.8,0.2,78,"54,350",David Silva,4-3-3,5-3-2,Mike Dean
264,2018-05-09,20:00 ,31,Wed,Home,W,3,1,Brighton,1.6,1.2,73,"54,013",Yaya Touré,4-3-3,4-5-1,Paul Tierney
265,2018-05-13,15:00 ,38,Sun,Away,W,1,0,Southampton,0.8,0.5,69,"31,882",Fernandinho,4-3-3,5-4-1,Andre Marriner
