,Date,Time,Matchweek,Day,Venue,Result,Goals Scored,Goals Conceded,Opponent,xG,xGA,Possession,Attendance,Captain,Formation,Opposition Formation,Referee
170,2018-12-27,19:45 ,19,Thu,Home,L,1,2,West Ham,1.2,1.2,46,"31,654",Oriol Romeu,3-4-3,4-2-3-1,Craig Pawson
171,2018-12-30,14:15 ,20,Sun,Home,L,1,3,Manchester City,0.2,2.5,24,"31,381",Pierre Højbjerg,4-3-2-1,4-3-3,Paul Tierney
172,2019-01-02,19:45 ,21,Wed,Away,D,0,0,Chelsea,0.2,0.9,29,"40,668",Oriol Romeu,5-4-1,4-3-3,Jonathan Moss
173,2019-01-12,15:00 ,22,Sat,Away,W,2,1,Leicester City,1.5,1.7,29,"31,491",Oriol Romeu,3-4-3,4-3-3,Michael Oliver
174,2019-01-19,15:00 ,23,Sat,Home,W,2,1,Everton,0.7,0.9,39,"29,989",Pierre Højbjerg,3-5-2,4-2-3-1,Graham Scott
175,2019-01-30,19:45 ,24,Wed,Home,D,1,1,Crystal Palace,1.2,1.1,58,"28,339",Pierre Højbjerg,3-5-2,4-3-3,Andre Marriner
176,2019-02-02,15:00 ,25,Sat,Away,D,1,1,Burnley,0.7,2.4,45,"19,787",Oriol Romeu,3-5-2,4-4-2,Anthony Taylor
177,2019-02-09,15:00 ,26,Sat,Home,L,1,2,Cardiff City,1.5,0.8,66,"31,438",Pierre Højbjerg,3-5-2,3-4-1-2,Martin Atkinson
178,2019-02-24,14:05 ,27,Sun,Away,L,0,2,Arsenal,0.8,2.1,38,"59,877",Pierre Højbjerg,3-5-1-1,4-2-3-1,Graham Scott
179,2019-02-27,19:45 ,28,Wed,Home,W,2,0,Fulham,1.3,0.8,41,"27,597",Pierre Højbjerg,3-4-3,4-3-1-2,Anthony Taylor
180,2019-03-02,15:00 ,29,Sat,Away,L,2,3,Manchester Utd,0.4,2.2,36,"74,459",Pierre Højbjerg,3-4-3,4-3-1-2,Stuart Attwell
181,2019-03-09,15:00 ,30,Sat,Home,W,2,1,Tottenham,2.1,1.3,37,"31,890",Pierre Højbjerg,3-4-3,4-1-2-1-2,Kevin Friend
182,2019-03-30,15:00 ,32,Sat,Away,W,1,0,Brighton,0.7,0.7,40,"30,636",Pierre Højbjerg,4-2-2-2,4-3-3,Michael Oliver
183,2019-04-05,20:00 ,33,Fri,Home,L,1,3,Liverpool,0.9,1.9,33,"31,797",Pierre Højbjerg,3-4-3,4-3-3,Paul Tierney
184,2019-04-13,15:00 ,34,Sat,Home,W,3,1,Wolves,2.9,0.8,31,"31,708",Pierre Højbjerg,3-4-3,3-5-2,Jonathan Moss
185,2019-04-20,17:30 ,35,Sat,Away,L,1,3,Newcastle Utd,1.2,1.4,56,"52,191",Pierre Højbjerg,3-4-3,5-4-1,Anthony Taylor
186,2019-04-23,19:45 ,31,Tue,Away,D,1,1,Watford,2.0,1.3,38,"19,170",Pierre Højbjerg,3-4-3,4-2-2-2,Mike Dean
187,2019-04-27,15:00 ,36,Sat,Home,D,3,3,Bournemouth,2.5,2.3,44,"31,310",Pierre Højbjerg,4-3-3,5-3-2,Graham Scott
188,2019-05-04,15:00 ,37,Sat,Away,L,0,3,West Ham,0.5,1.9,44,"59,961",Pierre Højbjerg,4-4-2,4-1-4-1,Stuart Attwell
189,2019-05-12,15:00 ,38,Sun,Home,D,1,1,Huddersfield,0.6,0.7,53,"30,367",Pierre Højbjerg,4-4-2,4-3-3,Lee Probert
190,2017-08-12,15:00 ,1,Sat,Home,D,0,0,Swansea City,2.0,0.3,60,"31,447",Steven Davis,4-2-3-1,4-3-1-2,Mike Jones
191,2017-08-19,15:00 ,2,Sat,Home,W,3,2,West Ham,2.1,2.0,66,"31,424",Steven Davis,4-2-3-1,4-2-3-1,Lee Mason
192,2017-08-26,15:00 ,3,Sat,Away,D,0,0,Huddersfield,0.7,1.4,55,"23,548",Steven Davis,4-2-3-1,4-2-3-1,Stuart Attwell
193,2017-09-09,15:00 ,4,Sat,Home,L,0,2,Watford,0.3,0.7,53,"31,435",Steven Davis,4-2-3-1,4-2-3-1,Lee Probert
194,2017-09-16,12:30 ,5,Sat,Away,W,1,0,Crystal Palace,1.0,2.0,54,"24,199",Steven Davis,4-2-3-1,4-4-1-1,Robert Madley
195,2017-09-23,15:00 ,6,Sat,Home,L,0,1,Manchester Utd,1.0,1.2,60,"31,930",Steven Davis,4-2-3-1,4-2-3-1,Craig Pawson
196,2017-09-30,15:00 ,7,Sat,Away,L,1,2,Stoke City,1.4,2.4,70,"29,285",Steven Davis,4-2-3-1,3-4-3,Mike Jones
197,2017-10-15,16:00 ,8,Sun,Home,D,2,2,Newcastle Utd,1.5,1.2,62,"31,437",Maya Yoshida,4-4-2,4-4-2,Kevin Friend
198,2017-10-21,17:30 ,9,Sat,Home,W,1,0,West Brom,2.0,0.4,65,"29,947",Steven Davis,4-1-2-1-2◆,4-5-1,Graham Scott
199,2017-10-29,13:30 ,10,Sun,Away,D,1,1,Brighton,0.3,1.2,48,"30,564",Steven Davis,4-1-4-1,4-4-1-1,Niel Swarbrick
200,2017-11-04,15:00 ,11,Sat,Home,L,0,1,Burnley,0.7,0.2,62,"30,491",Steven Davis,4-2-3-1,4-4-1-1,Lee Probert
201,2017-11-18,15:00 ,12,Sat,Away,L,0,3,Liverpool,0.4,2.0,39,"53,256",Steven Davis,4-2-3-1,4-3-3,Mike Jones
202,2017-11-26,13:30 ,13,Sun,Home,W,4,1,Everton,2.0,0.2,67,"30,461",Steven Davis,4-2-3-1,4-4-2,Kevin Friend
203,2017-11-29,20:00 ,14,Wed,Away,L,1,2,Manchester City,1.3,1.4,26,"53,407",Maya Yoshida,5-4-1,4-3-3,Paul Tierney
204,2017-12-03,13:30 ,15,Sun,Away,D,1,1,Bournemouth,1.5,0.9,51,"10,764",Steven Davis,4-2-3-1,4-4-1-1,Jonathan Moss
205,2017-12-10,12:00 ,16,Sun,Home,D,1,1,Arsenal,1.3,0.7,33,"31,643",Maya Yoshida,4-2-3-1,3-4-3,Robert Madley
206,2017-12-13,19:45 ,17,Wed,Home,L,1,4,Leicester City,1.5,1.8,53,"27,714",Steven Davis,4-2-3-1,4-2-3-1,Chris Kavanagh
207,2017-12-16,15:00 ,18,Sat,Away,L,0,1,Chelsea,0.5,1.4,46,"41,562",Maya Yoshida,3-4-3,3-4-3,Roger East
208,2017-12-23,15:00 ,19,Sat,Home,D,1,1,Huddersfield,1.3,1.1,53,"29,675",Steven Davis,4-2-3-1,4-2-3-1,Lee Probert
209,2017-12-26,12:30 ,20,Tue,Away,L,2,5,Tottenham,0.8,3.0,43,"55,412",Maya Yoshida,4-1-4-1,4-2-3-1,Graham Scott
210,2017-12-30,17:30 ,21,Sat,Away,D,0,0,Manchester Utd,0.6,1.7,46,"75,051",Maya Yoshida,4-2-3-1,4-2-3-1,Craig Pawson
211,2018-01-02,19:45 ,22,Tue,Home,L,1,2,Crystal Palace,0.4,1.3,60,"28,411",Maya Yoshida,4-2-3-1,4-2-3-1,Stuart Attwell
212,2018-01-13,15:00 ,23,Sat,Away,D,2,2,Watford,0.9,2.0,44,"20,018",Steven Davis,4-2-3-1,4-2-3-1,Roger East
213,2018-01-21,16:00 ,24,Sun,Home,D,1,1,Tottenham,0.8,1.2,41,"31,361",Ryan Bertrand,4-2-3-1,4-2-3-1,Kevin Friend
214,2018-01-31,19:45 ,25,Wed,Home,D,1,1,Brighton,1.4,1.1,66,"30,034",Steven Davis,4-2-3-1,4-4-1-1,Mike Dean
215,2018-02-03,15:00 ,26,Sat,Away,W,3,2,West Brom,0.9,0.8,61,"25,911",Ryan Bertrand,4-2-3-1,4-4-2,Michael Oliver
216,2018-02-11,16:30 ,27,Sun,Home,L,0,2,Liverpool,0.9,1.9,52,"31,915",Ryan Bertrand,4-2-3-1,4-3-3,Martin Atkinson
217,2018-02-24,15:00 ,28,Sat,Away,D,1,1,Burnley,0.8,1.3,49,"20,982",Ryan Bertrand,4-2-3-1,4-4-1-1,Robert Madley
218,2018-03-03,15:00 ,29,Sat,Home,D,0,0,Stoke City,0.9,0.8,65,"30,335",Ryan Bertrand,4-2-3-1,4-1-4-1,Anthony Taylor
219,2018-03-10,15:00 ,30,Sat,Away,L,0,3,Newcastle Utd,0.3,1.3,63,"52,246",Ryan Bertrand,4-2-3-1,4-4-1-1,Andre Marriner
220,2018-03-31,15:00 ,32,Sat,Away,L,0,3,West Ham,0.5,1.4,51,"56,882",Ryan Bertrand,4-4-2,3-4-3,Jonathan Moss
221,2018-04-08,14:15 ,33,Sun,Away,L,2,3,Arsenal,2.0,1.6,36,"59,374",Ryan Bertrand,3-4-3,4-2-3-1,Andre Marriner
222,2018-04-14,12:30 ,34,Sat,Home,L,2,3,Chelsea,1.0,0.8,42,"31,764",Ryan Bertrand,3-4-3,3-4-3,Mike Dean
223,2018-04-19,19:45 ,35,Thu,Away,D,0,0,Leicester City,0.8,0.6,46,"31,160",Ryan Bertrand,3-4-3,4-4-1-1,Roger East
224,2018-04-28,15:00 ,36,Sat,Home,W,2,1,Bournemouth,1.5,0.7,40,"31,778",Ryan Bertrand,3-4-3,3-4-3,Anthony Taylor
225,2018-05-05,17:30 ,37,Sat,Away,D,1,1,Everton,0.7,0.5,46,"38,225",Ryan Bertrand,3-4-3,4-2-3-1,Jonathan Moss
226,2018-05-08,19:45 ,31,Tue,Away,W,1,0,Swansea City,1.2,0.5,46,"20,858",Ryan Bertrand,3-4-3,3-4-3,Michael Oliver
227,2018-05-13,15:00 ,38,Sun,Home,L,0,1,Manchester City,0.5,0.8,31,"31,882",Ryan Bertrand,5-4-1,4-3-3,Andre Marriner
