Unnamed: 0,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,bonus,bps,clean_sheets,creativity,ict_index,influence,kickoff_time,minutes,own_goals,round,saves,selected,threat,total_points,transfers_balance,transfers_in,transfers_out,value,kickoff_date
20,2017-12-30,Sat,21,Away,W 2–1,Swansea City,Watford,Y,RB,90,0,0,0,0,0,0,0,0,85,5,3,5,0.0,0.0,0.0,1,0,49,68,7,30,1,1,1,864,372,25,35,20,24,4,4,0.0,0,5,0,0,56,11,1,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,2,3,1,0,5,3,0,3,19,59,9,0,167.0,80.0,0,0,1,0,45,2,0,15,0,1.9,2.1,19.0,2017-12-30 15:00:00+00:00,90,0,21,0,298007,0.0,2,-16050,9569,25619,46,2017-12-30
21,2018-01-22,Mon,24,Home,W 1–0,Swansea City,Liverpool,Y,RB,90,0,0,0,0,1,0,0,0,69,3,1,4,0.0,0.0,0.0,1,0,34,52,6,29,0,0,0,587,359,14,16,17,24,3,6,0.0,0,6,0,0,43,9,0,0,0,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,4,6,0,7,30,25,15,0,79.0,34.0,1,0,1,0,33,4,0,23,1,1.4,1.9,17.0,2018-01-22 20:00:00+00:00,90,0,24,0,160794,1.0,6,-9672,3268,12940,45,2018-01-22
22,2018-01-30,Tue,25,Home,W 3–1,Swansea City,Arsenal,Y,RB,90,0,0,0,0,1,0,0,0,64,2,1,1,0.0,0.0,0.0,2,0,40,51,6,21,1,1,0,630,255,25,27,13,17,2,5,0.0,1,4,1,1,44,7,0,0,0,2,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,1,5,0,5,18,34,12,0,132.0,88.0,3,0,1,0,35,0,0,14,0,16.6,4.4,19.2,2018-01-30 19:45:00+00:00,90,0,25,0,171328,8.0,2,9714,19173,9459,45,2018-01-30
23,2018-02-03,Sat,26,Away,D 1–1,Swansea City,Leicester City,Y,RB,90,0,0,0,0,0,0,0,0,78,4,1,2,0.0,0.0,0.0,0,0,39,62,2,28,4,2,1,570,246,25,31,10,20,3,6,0.0,0,2,0,0,46,16,1,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3,4,1,0,2,2,0,2,18,36,27,1,236.0,165.0,2,0,1,0,34,5,0,11,0,7.8,2.8,17.8,2018-02-03 15:00:00+00:00,90,0,26,0,186058,2.0,2,14341,20687,6346,45,2018-02-03
24,2018-02-10,Sat,27,Home,W 1–0,Swansea City,Burnley,Y,RB,90,0,1,0,0,2,0,0,0,76,0,1,0,0.1,0.1,0.0,2,1,54,71,6,28,5,0,0,789,272,30,37,16,22,4,7,0.1,1,4,0,0,56,15,1,0,1,1,14,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,12,33,31,5,228.0,130.0,2,1,0,2,42,8,2,28,1,16.3,7.2,21.6,2018-02-10 15:00:00+00:00,90,0,27,0,217672,34.0,11,30706,38425,7719,45,2018-02-10
25,2018-02-24,Sat,28,Away,L 1–4,Swansea City,Brighton,Y,RB,90,0,0,0,0,0,0,0,0,74,3,1,1,0.0,0.0,0.0,0,0,44,64,4,25,2,0,0,803,344,16,18,23,30,4,14,0.0,0,2,0,0,44,20,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,5,3,0,1,2,0,2,25,34,15,0,143.0,67.0,1,0,3,1,35,2,0,6,0,2.0,1.4,11.8,2018-02-24 15:00:00+00:00,90,0,28,0,297472,0.0,0,76385,84541,8156,46,2018-02-24
26,2018-03-03,Sat,29,Home,W 4–1,Swansea City,West Ham,Y,RB,90,0,0,0,0,0,0,0,0,88,1,3,3,0.0,0.0,0.0,2,1,57,74,5,52,1,4,1,818,424,35,42,21,25,1,5,0.0,0,1,1,0,60,14,0,0,0,0,14,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,3,4,0,2,23,47,20,0,236.0,96.0,2,0,0,3,53,0,0,7,0,3.3,1.8,12.4,2018-03-03 15:00:00+00:00,90,0,29,0,309306,2.0,2,10815,21322,10507,46,2018-03-03
27,2018-03-10,Sat,30,Away,D 0–0,Swansea City,Huddersfield,Y,RB,90,0,0,0,0,0,0,0,0,47,4,2,2,0.0,0.0,0.0,0,0,16,27,0,11,0,2,1,243,67,10,12,4,9,2,4,0.0,0,1,0,0,17,9,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,3,6,3,1,1,12,0,11,25,18,4,0,58.0,27.0,1,0,0,0,15,0,1,27,1,0.3,3.2,31.6,2018-03-10 15:00:00+00:00,90,0,30,0,335043,0.0,7,11068,20385,9317,46,2018-03-10
28,2018-03-31,Sat,32,Away,L 0–2,Swansea City,Manchester Utd,Y,RB,90,0,0,0,0,0,0,0,0,64,3,1,0,0.0,0.0,0.0,0,0,41,57,3,35,1,2,0,801,305,14,16,22,29,5,10,0.0,0,2,0,0,44,13,0,0,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,3,0,0,0,3,0,2,17,31,16,0,116.0,53.0,3,0,0,1,39,2,0,9,0,2.3,1.5,12.8,2018-03-31 14:00:00+00:00,90,0,32,0,328323,0.0,1,-2317,15403,17720,46,2018-03-31
29,2018-04-07,Sat,33,Away,D 1–1,Swansea City,West Brom,Y,RB,90,0,0,0,0,1,0,0,0,60,2,1,1,0.1,0.1,0.0,1,0,31,50,1,24,0,4,3,455,139,21,25,8,16,2,7,0.0,0,0,0,0,36,14,3,0,0,2,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,4,2,1,0,4,0,3,20,22,18,1,69.0,29.0,0,0,0,0,29,4,0,12,0,2.3,2.1,15.2,2018-04-07 14:00:00+00:00,90,0,33,0,333641,3.0,2,4526,14490,9964,46,2018-04-07
30,2018-04-14,Sat,34,Home,D 1–1,Swansea City,Everton,Y,RB,90,0,0,0,0,0,0,0,0,97,6,1,4,0.0,0.0,0.0,5,0,55,82,8,37,2,0,0,869,417,32,35,19,31,2,12,0.0,0,11,0,0,63,19,1,0,1,1,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,6,7,1,1,3,3,0,5,25,57,16,1,158.0,82.0,0,1,0,1,49,2,0,3,0,2.6,2.4,19.2,2018-04-14 14:00:00+00:00,90,1,34,0,322159,2.0,0,-6161,10700,16861,46,2018-04-14
31,2018-04-22,Sun,35,Away,L 0–5,Swansea City,Manchester City,Y,RB,90,0,0,0,0,0,0,0,0,54,2,2,0,0.0,0.0,0.0,0,0,27,41,3,13,0,0,0,355,237,18,21,8,14,1,4,0.0,0,1,0,0,28,12,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3,2,0,0,7,0,9,29,20,5,0,34.0,15.0,0,0,0,2,22,0,0,10,0,0.6,2.0,19.4,2018-04-22 15:30:00+00:00,90,0,35,0,314512,0.0,0,-6231,6001,12232,46,2018-04-22
32,2018-04-28,Sat,36,Home,L 0–1,Swansea City,Chelsea,Y,"CB,RB",90,0,0,0,0,1,1,0,0,99,2,2,0,0.0,0.0,0.0,1,0,79,89,14,65,1,2,0,1233,464,42,47,31,33,4,6,0.0,0,18,1,0,86,3,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,3,0,0,2,0,2,19,64,16,1,272.0,163.0,1,0,1,0,71,5,0,16,0,5.0,3.3,18.6,2018-04-28 16:30:00+00:00,90,0,36,0,330264,9.0,2,8930,20289,11359,46,2018-04-28
33,2018-05-08,Tue,31,Home,L 0–1,Swansea City,Southampton,Y,CB,74,0,0,0,0,0,0,0,0,70,2,1,2,0.0,0.0,0.0,1,0,41,60,5,34,1,1,1,789,243,15,20,23,29,3,11,0.1,0,5,1,0,53,7,1,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,2,0,1,1,3,1,4,21,37,12,2,84.0,40.0,0,1,1,2,39,0,0,14,0,2.4,2.3,16.4,2018-05-08 18:45:00+00:00,74,0,37,0,383046,4.0,2,49233,55656,6423,46,2018-05-08
