Unnamed: 0,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,bonus,bps,clean_sheets,creativity,ict_index,influence,kickoff_time,minutes,own_goals,round,saves,selected,threat,total_points,transfers_balance,transfers_in,transfers_out,value,kickoff_date
10,2019-04-20,Sat,35,Away,D 0–0,Brighton,Wolves,Y*,RB,69,0,0,0,0,0,0,0,0,49,3,0,0,0.0,0.0,0.0,1,0,35,44,1,20,0,0,0,629,235,14,17,18,20,3,6,0.1,1,2,1,1,34,9,0,0,0,1,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,2,1,0,0,1,0,5,19,25,5,0,99.0,80.0,0,0,1,0,26,1,3,33,1,14.8,2.8,13.0,2019-04-20 14:00:00+00:00,69,0,35,0,18068,0.0,9,-238,51,289,44,2019-04-20
11,2019-04-27,Sat,36,Home,D 1–1,Brighton,Newcastle Utd,Y*,RB,90,0,0,0,0,0,0,0,0,75,2,0,1,0.0,0.0,0.0,2,1,60,72,6,39,0,0,0,890,383,34,34,21,24,2,8,0.0,0,4,1,1,61,11,0,0,0,3,11,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,3,20,38,17,0,145.0,72.0,2,0,0,0,41,2,0,11,0,7.0,2.3,15.8,2019-04-27 16:30:00+00:00,90,0,36,0,18461,0.0,2,312,476,164,44,2019-04-27
12,2019-05-05,Sun,37,Away,D 1–1,Brighton,Arsenal,Y*,RB,90,0,0,0,0,0,0,0,0,37,1,0,1,0.0,0.0,0.0,0,0,24,29,0,20,0,0,0,473,275,8,8,14,18,2,3,0.0,0,0,0,0,22,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,1,5,0,7,26,8,3,0,52.0,29.0,0,0,0,0,14,1,0,9,0,0.6,1.2,11.2,2019-05-05 15:30:00+00:00,90,0,37,0,18228,0.0,2,-187,49,236,44,2019-05-05
13,2019-05-12,Sun,38,Home,L 1–4,Brighton,Manchester City,Y*,RB,83,0,0,0,0,0,0,0,0,45,2,0,1,0.0,0.0,0.0,1,0,27,39,0,16,0,0,0,408,167,14,16,9,13,2,7,0.0,0,1,0,0,32,7,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,1,4,0,6,24,18,3,0,35.0,10.0,0,0,0,0,27,1,0,11,0,1.1,1.2,10.8,2019-05-12 14:00:00+00:00,83,0,38,0,18293,0.0,0,53,307,254,44,2019-05-12
14,2017-08-12,Sat,1,Home,L 0–2,Brighton,Manchester City,Y*,RB,90,0,0,0,0,0,0,0,0,41,1,3,2,0.0,0.0,0.0,0,0,21,35,0,15,0,1,1,345,180,13,16,6,9,2,7,0.0,0,0,0,0,25,8,1,0,0,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,0,2,0,5,18,20,3,0,64.0,48.0,0,0,0,0,16,0,0,14,0,0.3,2.1,20.2,2017-08-12 16:30:00+00:00,90,0,1,0,11889,0.0,1,0,0,0,45,2017-08-12
15,2017-08-19,Sat,2,Away,L 0–2,Brighton,Leicester City,Y*,RB,90,0,0,0,0,0,0,0,0,83,1,0,0,0.0,0.0,0.0,1,0,72,81,9,41,3,0,0,1387,486,27,27,36,42,9,12,0.0,0,6,1,1,75,6,0,0,1,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,27,48,8,0,206.0,122.0,1,0,0,0,66,3,0,15,0,6.2,2.2,15.6,2017-08-19 14:00:00+00:00,90,0,2,0,13564,0.0,1,-167,761,928,45,2017-08-19
16,2017-08-26,Sat,3,Away,D 0–0,Brighton,Watford,Y*,RB,45,0,0,0,0,0,0,1,0,30,0,0,0,0.0,0.0,0.0,2,0,18,24,2,9,0,1,1,328,61,8,10,8,9,2,3,0.0,0,1,0,0,23,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,13,16,2,0,21.0,10.0,0,0,1,0,18,0,0,0,0,1.0,0.4,3.2,2017-08-26 14:00:00+00:00,45,0,3,0,12776,0.0,0,-1088,289,1377,45,2017-08-26
17,2017-09-09,Sat,4,Home,W 3–1,Brighton,West Brom,Y*,RB,61,0,0,0,0,0,0,0,0,56,0,2,0,0.0,0.0,0.0,4,0,41,53,4,36,1,0,0,733,315,20,23,17,22,4,8,0.0,0,5,0,0,43,10,0,0,0,2,10,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12,32,13,0,116.0,41.0,0,0,1,0,36,1,1,23,1,2.2,0.7,4.6,2017-09-09 14:00:00+00:00,61,0,4,0,11746,0.0,7,-1253,173,1426,45,2017-09-09
18,2017-09-24,Sun,6,Home,W 1–0,Brighton,Newcastle Utd,Y*,RB,90,0,0,0,0,0,0,0,0,82,0,1,2,0.0,0.0,0.1,2,0,57,71,7,42,2,3,2,1052,397,29,30,20,25,7,14,0.1,2,6,1,0,60,11,0,0,1,4,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,0,9,21,39,22,1,149.0,88.0,3,1,0,1,53,6,1,29,1,27.9,5.8,27.8,2017-09-24 15:00:00+00:00,90,0,6,0,10207,2.0,7,-1346,95,1441,45,2017-09-24
19,2017-10-01,Sun,7,Away,L 0–2,Brighton,Arsenal,Y*,RB,90,0,0,0,0,0,0,0,0,49,2,5,0,0.0,0.0,0.0,1,0,28,37,3,19,1,0,0,450,128,16,16,11,17,1,3,0.0,0,0,0,0,29,8,0,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,3,0,7,25,14,10,0,84.0,32.0,2,0,1,0,24,1,0,11,0,1.5,1.5,13.4,2017-10-01 11:00:00+00:00,90,0,7,0,12849,0.0,1,2031,3083,1052,45,2017-10-01
20,2017-10-15,Sun,8,Home,D 1–1,Brighton,Everton,Y*,RB,90,0,0,0,0,0,0,1,0,53,0,1,0,0.0,0.0,0.1,2,0,35,48,3,29,2,1,1,647,241,16,20,11,13,7,13,0.3,1,3,0,0,41,7,0,0,0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,24,22,7,1,120.0,68.0,3,1,0,1,29,2,0,4,0,12.5,1.8,3.2,2017-10-15 12:30:00+00:00,90,0,8,0,13155,2.0,1,-15,1043,1058,45,2017-10-15
21,2017-10-20,Fri,9,Away,W 3–0,Brighton,West Ham,Y*,RB,90,0,0,0,0,0,0,0,0,62,0,3,3,0.0,0.0,0.0,1,1,38,48,1,27,0,0,0,704,342,18,19,15,19,5,10,0.0,0,0,1,1,43,5,0,0,0,2,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,11,30,29,4,0,67.0,31.0,0,0,2,0,32,1,2,30,1,4.8,2.8,23.0,2017-10-20 19:00:00+00:00,90,0,9,0,13615,0.0,8,323,929,606,45,2017-10-20
22,2017-10-29,Sun,10,Home,D 1–1,Brighton,Southampton,Y*,RB,90,0,0,0,0,0,0,0,0,67,1,2,0,0.0,0.0,0.0,0,0,48,64,6,47,2,0,0,921,322,15,18,28,33,5,10,0.0,0,5,0,0,53,11,2,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,15,41,12,0,218.0,125.0,2,0,2,0,45,5,0,10,0,1.8,0.8,6.4,2017-10-29 13:30:00+00:00,90,0,10,0,21216,0.0,2,6694,8396,1702,45,2017-10-29
23,2017-11-04,Sat,11,Away,W 1–0,Brighton,Swansea City,Y*,RB,90,0,0,0,0,0,0,0,0,53,0,2,1,0.0,0.0,0.0,1,1,36,48,1,21,0,1,1,572,203,23,25,9,12,3,10,0.0,0,0,0,0,37,11,0,0,0,0,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,21,20,12,0,71.0,21.0,0,0,0,1,33,0,0,20,1,2.0,1.4,12.4,2017-11-04 15:00:00+00:00,90,0,11,0,21356,0.0,6,-82,1314,1396,45,2017-11-04
24,2017-11-20,Mon,12,Home,D 2–2,Brighton,Stoke City,Y*,RB,90,0,0,0,0,0,0,0,0,61,5,2,0,0.0,0.0,0.0,1,0,40,47,2,25,1,0,0,800,162,14,15,19,21,7,9,0.0,0,1,0,0,36,10,1,0,0,2,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,3,4,1,0,0,4,0,6,21,29,11,0,119.0,88.0,1,0,0,0,33,3,0,13,0,1.6,2.1,19.2,2017-11-20 20:00:00+00:00,90,0,12,0,30157,0.0,1,7923,9311,1388,45,2017-11-20
25,2017-11-25,Sat,13,Away,L 0–1,Brighton,Manchester Utd,Y*,RB,90,0,0,0,0,0,0,0,0,50,2,2,0,0.0,0.0,0.1,2,0,31,39,5,14,1,1,1,565,265,17,18,7,12,7,9,0.0,1,4,1,0,31,8,0,0,0,1,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,1,0,0,3,0,6,23,21,6,1,81.0,30.0,1,1,0,2,26,3,0,16,0,11.1,2.8,14.8,2017-11-25 15:00:00+00:00,90,0,13,0,29895,2.0,2,-518,1903,2421,45,2017-11-25
26,2017-11-28,Tue,14,Home,D 0–0,Brighton,Crystal Palace,Y*,RB,90,0,0,0,0,0,0,0,0,69,1,1,0,0.0,0.0,0.0,2,0,50,65,3,36,1,0,0,914,407,22,26,21,23,7,13,0.0,0,4,0,0,55,10,0,0,1,3,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,23,30,17,3,155.0,110.0,1,1,0,0,42,4,0,23,1,1.9,1.5,7.4,2017-11-28 19:45:00+00:00,90,0,14,0,33682,6.0,6,3427,4709,1282,45,2017-11-28
27,2017-12-02,Sat,15,Home,L 1–5,Brighton,Liverpool,Y*,RB,76,0,0,0,0,0,0,1,0,49,1,0,0,0.0,0.0,0.0,0,0,40,45,3,21,1,1,0,784,273,12,13,23,25,5,7,0.0,0,3,0,0,42,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,13,26,10,0,126.0,73.0,0,0,1,2,40,3,0,7,0,2.4,0.5,2.2,2017-12-02 15:00:00+00:00,76,0,15,0,39606,0.0,0,5401,7620,2219,45,2017-12-02
28,2017-12-09,Sat,16,Away,L 0–2,Brighton,Huddersfield,Y*,RB,90,0,0,0,0,0,0,0,0,71,3,3,3,0.0,0.0,0.0,2,0,40,58,2,23,0,1,1,658,303,20,22,18,19,2,12,0.0,0,2,0,0,44,13,1,0,0,2,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,3,1,2,1,5,0,7,34,25,12,0,82.0,24.0,0,0,0,0,28,0,0,19,0,1.6,2.9,27.6,2017-12-09 15:00:00+00:00,90,0,16,0,41258,0.0,1,1089,3434,2345,45,2017-12-09
29,2017-12-16,Sat,18,Home,D 0–0,Brighton,Burnley,Y*,RB,90,0,0,0,0,0,0,0,0,85,1,0,1,0.0,0.0,0.1,2,0,59,80,2,46,1,2,2,876,400,36,41,17,23,4,11,0.1,1,2,1,1,64,16,0,0,0,4,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,3,0,4,23,40,22,1,115.0,45.0,1,0,0,0,52,6,1,28,1,18.3,4.5,24.6,2017-12-16 15:00:00+00:00,90,0,18,0,38257,2.0,7,-1360,1035,2395,45,2017-12-16
30,2017-12-23,Sat,19,Home,W 1–0,Brighton,Watford,Y*,RB,90,0,0,0,0,0,0,0,0,50,0,2,1,0.0,0.0,0.0,2,0,37,47,3,13,1,2,2,597,251,21,22,9,15,5,6,0.2,0,1,0,0,33,14,1,0,0,1,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,20,16,1,48.0,25.0,0,1,0,0,25,1,0,25,1,1.6,1.1,5.4,2017-12-23 15:00:00+00:00,90,0,19,0,50896,4.0,6,11685,14007,2322,45,2017-12-23
31,2017-12-30,Sat,21,Away,D 0–0,Brighton,Newcastle Utd,Y*,RB,90,0,0,0,0,0,0,0,0,79,2,2,1,0.0,0.0,0.0,3,0,48,63,3,37,2,1,1,934,339,17,19,17,21,10,13,0.0,0,3,0,0,54,8,0,0,1,2,8,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,1,11,0,2,25,40,15,0,111.0,61.0,3,0,1,1,49,3,0,29,1,3.8,3.1,27.0,2017-12-30 15:00:00+00:00,90,0,21,0,65883,0.0,6,5446,10395,4949,45,2017-12-30
32,2018-01-01,Mon,22,Home,D 2–2,Brighton,Bournemouth,N,RB,14,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,3,5,1,4,0,0,0,70,31,1,2,1,2,1,1,0.0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,4,2,0,17.0,6.0,0,0,0,0,4,1,0,3,0,0.3,0.4,3.2,2018-01-01 12:30:00+00:00,13,0,22,0,80366,0.0,1,14024,19346,5322,45,2018-01-01
33,2018-01-13,Sat,23,Away,L 0–2,Brighton,West Brom,Y*,RB,90,0,0,0,0,1,1,0,0,73,1,1,0,0.0,0.0,0.1,3,0,48,62,8,28,0,0,0,991,277,23,26,13,18,10,16,0.1,2,2,4,2,56,6,1,0,3,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,3,24,29,21,1,76.0,51.0,0,0,1,0,46,4,0,17,0,31.7,6.3,22.2,2018-01-13 15:00:00+00:00,90,0,23,0,86686,9.0,1,5474,15157,9683,45,2018-01-13
34,2018-03-04,Sun,29,Home,W 2–1,Brighton,Arsenal,N,RB,22,0,0,0,0,0,0,0,0,14,1,1,1,0.0,0.0,0.0,0,0,6,10,0,5,0,0,0,96,37,3,5,3,4,0,1,0.0,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,4,3,7,0,13.0,0.0,0,0,1,0,7,0,0,6,0,0.3,1.1,10.4,2018-03-04 13:30:00+00:00,21,0,29,0,65530,0.0,1,-3909,180,4089,45,2018-03-04
35,2018-04-17,Tue,35,Home,D 1–1,Brighton,Tottenham,Y*,RB,90,0,0,0,0,0,0,0,0,57,2,1,0,0.0,0.0,0.0,2,0,41,49,2,28,0,0,0,644,410,24,24,14,17,3,7,0.0,0,0,1,0,38,11,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,6,0,5,27,20,10,0,71.0,42.0,0,0,0,0,28,3,0,13,0,1.5,1.9,17.8,2018-04-17 18:45:00+00:00,90,0,34,0,47901,0.0,2,-1682,329,2011,45,2018-04-17
36,2018-04-28,Sat,36,Away,D 0–0,Brighton,Burnley,Y*,RB,88,0,0,0,0,1,0,0,0,58,0,0,1,0.1,0.1,0.1,1,0,40,51,4,25,1,2,1,636,327,22,23,14,17,3,8,0.0,1,3,1,0,44,6,0,0,0,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,23,28,9,1,107.0,73.0,0,0,0,0,39,2,0,23,1,11.4,2.6,10.6,2018-04-28 14:00:00+00:00,88,0,36,0,45857,4.0,6,-827,84,911,45,2018-04-28
37,2018-05-04,Fri,37,Home,W 1–0,Brighton,Manchester Utd,Y*,RB,90,0,0,0,0,0,0,0,0,50,5,2,0,0.0,0.0,0.1,3,0,30,42,2,16,0,1,1,488,179,13,15,15,21,1,4,0.0,2,0,1,1,31,11,1,0,0,1,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,2,2,0,0,0,2,0,6,16,22,13,1,50.0,26.0,0,0,0,0,18,2,3,32,1,25.7,5.0,22.4,2018-05-04 19:00:00+00:00,90,0,37,0,45317,2.0,9,-537,271,808,45,2018-05-04
38,2018-05-09,Wed,31,Away,L 1–3,Brighton,Manchester City,Y*,RB,90,0,0,0,0,0,0,0,0,56,0,2,1,0.0,0.0,0.0,0,0,42,48,2,34,0,2,0,757,387,16,17,19,21,6,8,0.0,0,2,0,0,36,11,1,0,1,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,7,30,22,4,1,80.0,22.0,0,0,2,0,32,1,0,13,0,0.7,1.9,15.8,2018-05-09 19:00:00+00:00,90,0,37,0,45317,2.0,1,-537,271,808,45,2018-05-09
