Unnamed: 0,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,bonus,bps,clean_sheets,creativity,ict_index,influence,kickoff_time,minutes,own_goals,round,saves,selected,threat,total_points,transfers_balance,transfers_in,transfers_out,value,kickoff_date
32,2017-09-11,Mon,4,Away,L 0–2,Huddersfield,West Ham,Y,LB,62,0,0,0,0,0,0,0,0,33,1,2,0,0.0,0.0,0.0,0,0,18,28,2,15,0,0,0,362,112,7,9,7,10,4,7,0.0,0,0,0,0,24,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,1,13,17,3,0,83.0,28.0,0,0,0,0,19,1,0,21,1,0.2,0.6,6.0,2017-09-11 19:00:00+00:00,62,0,4,0,64335,0.0,6,9173,15962,6789,45,2017-09-11
33,2017-09-16,Sat,5,Home,D 1–1,Huddersfield,Leicester City,Y,LB,90,0,0,0,0,0,0,0,0,86,2,2,0,0.0,0.0,0.0,1,0,59,77,4,38,5,0,0,1000,471,36,39,15,21,7,14,0.0,0,5,1,1,63,14,0,0,0,5,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,4,2,0,0,5,0,6,24,41,21,0,187.0,84.0,1,0,0,0,53,2,0,13,0,7.8,2.1,13.2,2017-09-16 14:00:00+00:00,90,0,5,0,111260,0.0,2,41122,50966,9844,45,2017-09-16
34,2017-09-23,Sat,6,Away,D 0–0,Huddersfield,Burnley,Y,LB,90,0,0,0,0,0,0,0,0,59,1,3,0,0.0,0.0,0.0,1,0,39,48,1,23,2,1,1,577,250,21,22,14,17,3,7,0.0,0,4,1,1,32,16,1,0,0,2,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,1,21,28,10,0,130.0,54.0,3,0,1,2,31,0,0,21,1,5.8,2.3,17.6,2017-09-23 14:00:00+00:00,90,0,6,0,145835,0.0,6,28818,42010,13192,45,2017-09-23
35,2017-09-30,Sat,7,Home,L 0–4,Huddersfield,Tottenham,Y,LB,59,0,0,0,0,0,0,0,0,49,4,2,1,0.0,0.0,0.0,0,0,26,40,2,21,1,0,0,539,245,10,13,9,13,7,11,0.0,0,2,0,0,33,7,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,2,0,0,1,0,1,1,24,18,7,0,117.0,55.0,2,0,0,0,25,1,0,5,0,0.8,0.7,6.4,2017-09-30 11:30:00+00:00,59,0,7,0,208236,0.0,0,55518,71067,15549,45,2017-09-30
36,2017-10-14,Sat,8,Away,L 0–2,Huddersfield,Swansea City,N,LB,10,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,6,8,0,6,0,1,1,70,10,5,5,1,1,0,2,0.0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,5,0,51.0,32.0,0,0,0,1,7,1,0,3,0,0.8,0.2,1.4,2017-10-14 14:00:00+00:00,9,0,8,0,215946,0.0,1,4899,24299,19400,45,2017-10-14
37,2017-10-21,Sat,9,Home,W 2–1,Huddersfield,Manchester Utd,Y,LB,90,0,0,0,0,0,0,0,0,25,2,1,1,0.0,0.0,0.0,0,0,8,16,1,6,1,0,0,158,142,3,4,4,7,1,3,0.0,0,1,0,0,11,4,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,4,3,1,0,4,0,5,15,10,1,0,78.0,42.0,0,0,0,0,6,0,0,11,0,0.3,1.6,15.6,2017-10-21 14:00:00+00:00,90,0,9,0,206658,0.0,2,-9981,5206,15187,45,2017-10-21
38,2017-10-28,Sat,10,Away,L 0–3,Huddersfield,Liverpool,Y,LB,90,0,0,0,0,0,0,0,0,38,0,1,2,0.0,0.0,0.0,0,0,25,30,1,11,1,0,0,409,211,14,15,9,10,2,5,0.0,0,1,0,0,19,11,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,0,2,19,20,0,0,74.0,40.0,0,0,2,1,15,0,0,10,0,0.1,1.0,9.4,2017-10-28 14:00:00+00:00,90,0,10,0,210552,0.0,1,2368,15477,13109,45,2017-10-28
39,2017-11-04,Sat,11,Home,W 1–0,Huddersfield,West Brom,N,WB,12,0,0,0,0,0,0,0,0,7,0,2,0,0.0,0.0,0.0,0,0,1,4,0,2,0,1,1,18,9,0,0,1,1,0,2,0.0,0,0,0,0,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,3,2,0,21.0,21.0,0,0,0,0,3,1,0,5,0,0.0,0.5,5.0,2017-11-04 15:00:00+00:00,11,0,11,0,216597,0.0,1,4752,13118,8366,45,2017-11-04
40,2017-11-26,Sun,13,Home,L 1–2,Huddersfield,Manchester City,N,LB,17,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,5,10,1,3,0,0,0,81,39,3,5,2,3,0,2,0.0,0,1,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6,0,0,3.0,1.0,0,0,0,0,3,0,0,2,0,0.1,0.0,0.0,2017-11-26 16:00:00+00:00,16,0,13,0,192923,0.0,1,-16762,1783,18545,45,2017-11-26
41,2017-11-29,Wed,14,Away,L 0–5,Huddersfield,Arsenal,Y,WB,90,0,0,0,0,1,0,0,0,51,2,2,1,0.1,0.1,0.1,1,0,31,42,7,27,2,0,0,607,236,12,13,15,19,4,9,0.1,1,3,0,0,30,12,3,0,1,5,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,1,2,1,2,10,30,12,0,224.0,120.0,2,0,1,1,27,1,0,10,0,15.1,2.3,7.2,2017-11-29 19:45:00+00:00,90,0,14,0,180842,1.0,0,-12202,772,12974,45,2017-11-29
42,2017-12-09,Sat,16,Home,W 2–0,Huddersfield,Brighton,Y,LB,90,0,0,0,0,1,0,0,0,89,3,2,2,0.0,0.0,0.0,2,1,53,78,5,41,1,0,0,861,387,26,30,23,27,3,15,0.0,0,7,1,0,61,16,1,0,0,7,11,4,1,1,1,0,0,0,0,0,1,0,0,0,0,3,0,3,0,1,2,1,1,1,4,0,3,23,51,16,0,197.0,88.0,3,0,0,1,49,3,0,29,1,6.5,2.7,19.2,2017-12-09 15:00:00+00:00,90,0,16,0,162229,1.0,6,-9525,727,10252,45,2017-12-09
43,2017-12-12,Tue,17,Home,L 1–3,Huddersfield,Chelsea,Y,LB,66,0,0,0,0,0,0,0,0,45,2,1,0,0.0,0.0,0.0,0,0,29,37,1,25,2,0,0,520,134,10,11,18,21,1,3,0.0,0,1,0,0,33,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,2,0,0,4,1,2,14,25,6,0,120.0,68.0,2,0,0,0,31,8,0,10,0,1.0,0.8,6.6,2017-12-12 20:00:00+00:00,66,0,17,0,159439,0.0,1,-2903,898,3801,45,2017-12-12
44,2017-12-16,Sat,18,Away,W 4–1,Huddersfield,Watford,Y,LB,44,0,0,0,0,1,0,0,0,23,0,1,0,0.0,0.0,0.0,0,0,12,20,2,8,1,1,1,202,69,4,6,7,9,0,3,0.0,0,1,0,0,14,5,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,13,6,0,60.0,29.0,0,0,0,0,12,0,0,3,0,0.4,0.9,1.0,2017-12-16 15:00:00+00:00,44,0,18,0,154847,8.0,1,-4693,743,5436,45,2017-12-16
45,2017-12-26,Tue,20,Home,D 1–1,Huddersfield,Stoke City,Y,LB,82,0,0,0,0,1,0,0,0,65,2,2,3,0.0,0.0,0.1,1,0,43,54,5,34,1,0,0,651,206,26,28,16,21,1,5,0.0,1,2,1,1,39,15,1,0,0,7,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,1,2,0,2,8,35,22,0,151.0,57.0,2,0,1,0,35,5,0,16,0,17.3,5.0,24.8,2017-12-26 15:00:00+00:00,82,0,20,0,137990,8.0,2,-3425,1482,4907,45,2017-12-26
46,2018-01-01,Mon,22,Away,L 0–3,Huddersfield,Leicester City,Y,LB,75,0,0,0,0,1,1,0,0,65,6,0,0,0.0,0.0,0.0,0,0,36,54,4,24,3,0,0,677,175,18,20,13,22,4,10,0.0,0,1,0,0,43,11,2,0,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,2,5,3,0,0,4,0,2,17,34,14,0,228.0,102.0,2,0,0,0,34,1,0,25,0,1.6,3.2,23.4,2018-01-01 15:00:00+00:00,75,0,22,0,126702,7.0,1,-8453,966,9419,44,2018-01-01
47,2018-01-30,Tue,25,Home,L 0–3,Huddersfield,Liverpool,Y,LB,78,0,0,0,0,1,0,0,0,36,0,2,2,0.1,0.1,0.1,1,0,10,25,0,14,3,2,0,211,131,1,4,5,10,3,7,0.0,1,0,1,1,16,9,2,0,0,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,2,12,17,7,0,125.0,62.0,1,0,1,0,14,1,0,6,0,14.2,2.1,5.6,2018-01-30 20:00:00+00:00,78,0,25,0,87704,1.0,1,-4825,280,5105,44,2018-01-30
48,2018-03-17,Sat,31,Home,L 0–2,Huddersfield,Crystal Palace,N,LB,45,0,0,0,0,0,0,0,0,50,3,1,1,0.0,0.0,0.1,3,0,24,41,0,21,3,0,0,409,145,12,16,9,15,3,5,0.0,1,2,0,0,33,8,0,0,0,6,6,2,0,0,1,0,0,1,1,0,0,0,0,0,0,2,2,1,0,2,4,2,1,0,3,0,4,16,18,16,0,96.0,42.0,1,0,0,0,20,7,0,10,0,15.6,3.1,15.4,2018-03-17 15:00:00+00:00,45,0,31,0,72757,0.0,1,-188,690,878,44,2018-03-17
49,2018-05-06,Sun,37,Away,D 0–0,Huddersfield,Manchester City,Y,LB,77,0,0,0,0,1,0,1,0,30,1,1,0,0.1,0.1,0.0,0,0,9,18,1,9,1,1,0,123,69,4,7,5,9,0,2,0.0,0,1,0,0,9,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,5,0,6,13,7,10,1,92.0,33.0,1,0,1,0,9,2,0,15,1,0.8,0.9,4.4,2018-05-06 12:30:00+00:00,77,0,37,0,67078,4.0,5,-645,76,721,44,2018-05-06
50,2018-05-09,Wed,35,Away,D 1–1,Huddersfield,Chelsea,Y,LB,61,0,0,0,0,0,0,0,0,31,2,1,0,0.0,0.0,0.0,0,0,7,21,0,7,0,0,0,164,59,3,5,1,7,3,8,0.0,0,0,0,0,18,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,2,24,4,3,0,14.0,2.0,0,0,0,0,8,0,0,15,0,0.0,1.3,12.6,2018-05-09 18:45:00+00:00,61,0,37,0,67078,0.0,2,-645,76,721,44,2018-05-09
51,2018-05-13,Sun,38,Home,L 0–1,Huddersfield,Arsenal,Y,LB,90,0,0,0,0,0,0,0,0,64,2,1,1,0.0,0.0,0.1,7,0,39,54,5,32,2,0,0,842,350,13,15,16,22,10,16,0.2,1,3,3,1,42,12,1,0,1,13,7,4,0,3,3,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1,0,2,0,1,10,22,32,1,244.0,122.0,2,0,3,0,43,10,0,19,0,30.3,5.0,17.6,2018-05-13 14:00:00+00:00,90,0,38,0,66796,2.0,2,-318,150,468,44,2018-05-13
