Unnamed: 0,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,bonus,bps,clean_sheets,creativity,ict_index,influence,kickoff_time,minutes,own_goals,round,saves,selected,threat,total_points,transfers_balance,transfers_in,transfers_out,value,kickoff_date
10,2017-11-28,Tue,14,Home,D 2–2,West Brom,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,73,6,2,1,0.0,0.0,0.0,0,0,44,59,4,43,2,0,0,787,249,18,20,22,24,3,10,0.0,0,1,0,0,50,9,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,4,5,1,0,1,6,0,6,32,33,9,0,189.0,110.0,2,0,1,0,32,0,0,16,0,1.3,2.9,27.8,2017-11-28 20:00:00+00:00,90,0,14,0,82324,0.0,1,-2151,659,2810,49,2017-11-28
11,2017-12-02,Sat,15,Home,D 0–0,West Brom,Crystal Palace,Y,RB,90,0,0,0,0,0,0,1,0,52,0,2,0,0.0,0.0,0.1,5,0,29,44,2,16,1,1,0,563,277,10,10,12,22,6,10,0.2,2,4,3,3,29,15,0,0,0,8,15,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,4,12,17,24,0,91.0,29.0,2,0,1,1,18,4,0,23,1,33.4,5.8,25.0,2017-12-02 15:00:00+00:00,90,0,15,0,80826,0.0,5,-1630,812,2442,49,2017-12-02
12,2017-12-09,Sat,16,Away,L 0–1,West Brom,Swansea City,Y,RB,90,0,0,0,0,0,0,0,0,48,2,0,1,0.0,0.0,0.0,0,0,27,39,1,18,1,1,0,354,175,18,21,9,12,0,4,0.0,1,2,0,0,21,17,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,0,3,15,21,12,1,59.0,39.0,0,0,1,0,21,1,0,10,0,10.8,3.2,19.0,2017-12-09 15:00:00+00:00,90,0,16,0,79760,2.0,2,-1222,678,1900,49,2017-12-09
13,2017-12-13,Wed,17,Away,D 0–0,West Brom,Liverpool,Y,RB,90,0,0,0,0,0,0,0,0,48,3,2,1,0.0,0.0,0.1,2,0,22,36,0,16,1,0,0,380,214,14,16,2,4,5,12,0.1,1,0,1,1,26,8,0,0,0,3,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,2,1,1,0,6,0,9,26,12,11,0,102.0,65.0,0,0,1,0,20,1,0,27,1,5.2,3.1,26.2,2017-12-13 20:00:00+00:00,90,0,17,0,77618,0.0,6,-2174,70,2244,49,2017-12-13
14,2017-12-17,Sun,18,Home,L 1–2,West Brom,Manchester Utd,Y,RB,90,0,0,0,0,0,0,0,0,51,4,3,1,0.0,0.0,0.0,1,0,33,38,4,23,1,2,0,573,216,20,21,9,10,4,5,0.0,0,1,1,1,30,8,0,0,0,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,1,0,2,0,3,14,23,14,0,112.0,46.0,1,0,0,0,23,5,0,9,0,6.0,2.8,22.2,2017-12-17 14:15:00+00:00,90,0,18,0,76633,0.0,1,-1064,337,1401,49,2017-12-17
15,2017-12-23,Sat,19,Away,L 1–3,West Brom,Stoke City,Y,RB,90,0,0,0,0,0,0,0,0,79,4,1,0,0.0,0.0,0.0,2,0,52,68,3,32,1,2,0,821,415,28,30,17,20,4,9,0.2,0,2,5,5,44,24,0,0,0,12,24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,3,4,1,0,0,1,0,1,25,21,33,0,182.0,40.0,2,0,0,4,35,3,0,12,0,21.7,4.4,22.6,2017-12-23 15:00:00+00:00,90,0,19,0,76183,0.0,1,-631,1125,1756,49,2017-12-23
16,2017-12-31,Sun,21,Home,D 1–1,West Brom,Arsenal,N,RB,16,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,1,0,8,9,0,10,0,0,0,91,0,4,4,2,2,0,0,0.0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,4,4,7,0,19.0,5.0,1,0,2,0,10,2,0,4,0,1.3,0.4,3.0,2017-12-31 16:30:00+00:00,15,0,21,0,72709,0.0,1,-2462,258,2720,49,2017-12-31
17,2018-01-13,Sat,23,Home,W 2–0,West Brom,Brighton,N,RB,10,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.1,1,0,3,4,0,1,1,0,0,46,45,1,1,2,2,0,0,0.0,1,0,0,0,2,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,28.0,15.0,0,0,0,0,1,1,0,5,0,10.0,1.4,4.2,2018-01-13 15:00:00+00:00,9,0,23,0,68973,0.0,1,-2267,659,2926,48,2018-01-13
18,2018-01-31,Wed,25,Away,L 0–3,West Brom,Manchester City,Y,LB,90,0,0,0,0,0,0,0,0,43,1,2,0,0.0,0.0,0.0,0,0,19,32,2,17,0,2,2,339,160,10,13,6,8,3,9,0.0,0,1,0,0,26,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,8,0,7,27,14,2,0,88.0,30.0,0,0,0,0,20,0,0,15,0,0.3,2.0,19.4,2018-01-31 20:00:00+00:00,90,0,25,0,65786,0.0,1,-1495,127,1622,48,2018-01-31
19,2018-02-03,Sat,26,Home,L 2–3,West Brom,Southampton,Y,LB,76,0,0,0,0,0,0,0,0,27,0,1,0,0.0,0.0,0.1,2,1,16,23,2,15,0,0,0,296,132,8,10,5,7,3,5,0.0,1,1,1,1,19,4,0,0,0,3,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,11,11,5,0,33.0,4.0,0,0,0,0,14,1,0,9,0,14.6,2.3,8.8,2018-02-03 15:00:00+00:00,76,0,26,0,65268,0.0,1,-549,359,908,48,2018-02-03
20,2018-03-10,Sat,30,Home,L 1–4,West Brom,Leicester City,Y,RB,90,0,0,0,0,0,0,0,0,65,1,0,1,0.0,0.0,0.0,2,1,40,57,6,21,4,1,1,591,330,24,28,14,19,1,6,0.0,0,4,0,0,37,20,1,0,0,2,19,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2,1,0,1,2,0,1,19,28,20,0,176.0,112.0,1,0,1,1,27,3,0,12,0,2.4,1.3,8.2,2018-03-10 15:00:00+00:00,90,0,30,0,63613,2.0,0,-565,34,599,48,2018-03-10
21,2018-03-17,Sat,31,Away,L 1–2,West Brom,Bournemouth,Y,"WB,CB,RB",90,0,0,0,0,0,0,0,0,48,0,2,0,0.0,0.0,0.2,1,0,28,37,1,29,3,3,1,554,145,15,16,9,12,4,7,0.1,1,0,3,3,32,5,0,0,1,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,13,18,19,1,239.0,100.0,2,1,2,2,30,6,0,11,0,25.3,4.2,14.6,2018-03-17 15:00:00+00:00,90,0,31,0,63693,2.0,1,-217,182,399,48,2018-03-17
22,2018-03-31,Sat,32,Home,L 1–2,West Brom,Burnley,Y,"LB,WB",90,0,0,0,0,0,0,0,0,45,1,0,0,0.0,0.0,0.1,2,0,33,39,4,28,0,1,0,641,204,11,13,19,19,3,7,0.1,1,1,3,2,36,3,0,0,1,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,4,0,2,18,16,11,0,139.0,49.0,0,0,0,0,29,5,0,15,0,19.5,3.5,15.4,2018-03-31 14:00:00+00:00,90,0,32,0,62990,0.0,1,-454,44,498,47,2018-03-31
23,2018-04-07,Sat,33,Home,D 1–1,West Brom,Swansea City,Y,RB,90,0,0,0,0,0,0,0,0,72,0,0,1,0.0,0.0,0.0,2,0,55,66,3,46,2,1,0,827,190,34,37,18,23,3,4,0.2,1,4,3,1,58,8,0,0,0,4,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,13,42,17,1,203.0,105.0,3,0,1,0,47,3,0,13,0,22.0,3.4,10.2,2018-04-07 14:00:00+00:00,90,0,33,0,62724,2.0,2,-283,44,327,47,2018-04-07
24,2018-04-15,Sun,34,Away,W 1–0,West Brom,Manchester Utd,Y,RB,90,0,0,0,0,0,0,1,0,34,1,0,1,0.0,0.0,0.0,0,0,24,24,0,12,3,1,0,356,144,16,16,7,7,1,1,0.0,0,0,0,0,16,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,0,3,14,16,4,0,103.0,64.0,2,0,0,0,14,1,0,15,1,1.2,0.4,2.8,2018-04-15 15:00:00+00:00,90,0,34,0,62295,0.0,5,-387,24,411,47,2018-04-15
25,2018-04-21,Sat,35,Home,D 2–2,West Brom,Liverpool,Y,"RB,WB",90,0,0,0,0,1,0,0,0,63,2,0,1,0.0,0.0,0.0,2,0,47,54,7,28,0,2,1,713,275,30,32,14,18,2,3,0.0,0,2,0,0,42,12,0,0,0,1,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,1,0,1,0,5,0,8,21,30,13,0,162.0,93.0,1,0,1,0,26,2,0,16,0,2.0,1.9,15.4,2018-04-21 11:30:00+00:00,90,0,35,0,62408,2.0,1,14,169,155,47,2018-04-21
26,2018-04-28,Sat,36,Away,W 1–0,West Brom,Newcastle Utd,Y,RB,90,0,0,0,0,0,0,1,0,58,2,1,4,0.0,0.0,0.0,0,0,32,46,1,23,0,1,1,540,306,16,17,14,21,1,4,0.0,0,2,0,0,36,10,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,1,3,3,0,6,25,26,7,0,49.0,16.0,0,0,1,1,22,1,0,23,1,1.4,1.7,15.2,2018-04-28 14:00:00+00:00,90,0,36,0,62265,0.0,5,-141,66,207,47,2018-04-28
27,2018-05-05,Sat,37,Home,W 1–0,West Brom,Tottenham,Y,RB,90,0,0,0,0,0,0,1,0,38,4,1,1,0.0,0.0,0.0,0,0,17,25,4,21,2,0,0,375,198,9,10,3,5,5,8,0.0,0,3,0,0,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,3,0,1,0,5,0,7,26,11,1,0,119.0,68.0,1,0,1,0,17,0,0,19,1,0.5,2.1,20.8,2018-05-05 14:00:00+00:00,90,0,37,0,62103,0.0,5,-161,68,229,47,2018-05-05
28,2018-05-13,Sun,38,Away,L 0–2,West Brom,Crystal Palace,Y,RB,90,0,0,0,0,0,0,0,0,47,6,1,0,0.0,0.0,0.0,0,0,22,33,1,21,1,0,0,345,157,11,13,11,15,0,5,0.0,0,2,0,0,27,6,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0,1,1,0,0,3,0,4,19,16,12,0,90.0,43.0,2,0,0,0,24,5,0,10,0,1.2,2.2,20.4,2018-05-13 14:00:00+00:00,90,0,38,0,62177,0.0,1,38,212,174,47,2018-05-13
