Unnamed: 0,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,bonus,bps,clean_sheets,creativity,ict_index,influence,kickoff_time,minutes,own_goals,round,saves,selected,threat,total_points,transfers_balance,transfers_in,transfers_out,value,kickoff_date
20,2018-01-13,Sat,23,Away,D 1–1,Swansea City,Newcastle Utd,Y,LB,90,0,0,0,0,0,0,0,0,52,0,0,0,0.0,0.0,0.1,1,0,33,49,2,16,3,0,0,537,216,18,21,9,13,4,11,0.0,1,2,1,1,38,11,0,0,0,5,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,21,9,0,119.0,42.0,0,0,0,0,29,5,0,11,0,14.8,2.3,8.0,2018-01-13 15:00:00+00:00,90,0,23,0,14565,0.0,2,-418,388,806,50,2018-01-13
21,2018-01-22,Mon,24,Home,W 1–0,Swansea City,Liverpool,Y,LB,90,0,0,0,0,0,0,0,0,38,0,1,1,0.0,0.0,0.0,0,0,16,34,2,14,1,1,0,243,131,9,12,6,13,1,7,0.0,0,1,0,0,26,8,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,11,20,7,0,86.0,49.0,1,0,0,0,16,1,0,19,1,0.4,0.3,3.0,2018-01-22 20:00:00+00:00,90,0,24,0,14146,0.0,6,-457,109,566,50,2018-01-22
22,2018-01-30,Tue,25,Home,W 3–1,Swansea City,Arsenal,Y,LB,90,0,0,0,0,0,0,0,0,37,2,1,1,0.0,0.0,0.0,2,0,15,32,0,13,2,0,0,223,45,8,10,3,12,2,7,0.0,0,0,0,0,25,7,0,0,0,2,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,2,0,1,18,13,7,0,120.0,33.0,0,0,0,0,16,1,0,9,0,0.7,0.6,5.2,2018-01-30 19:45:00+00:00,90,0,25,0,14199,0.0,2,-34,353,387,50,2018-01-30
23,2018-02-03,Sat,26,Away,D 1–1,Swansea City,Leicester City,Y,LB,90,0,0,0,0,0,0,0,0,42,0,1,2,0.0,0.0,0.0,0,0,20,36,1,14,2,0,0,304,100,13,14,5,9,2,8,0.0,0,1,1,1,25,11,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,15,11,16,0,64.0,29.0,0,0,1,1,15,1,0,8,0,6.5,1.5,8.8,2018-02-03 15:00:00+00:00,90,0,26,0,14354,0.0,2,101,375,274,50,2018-02-03
24,2018-02-10,Sat,27,Home,W 1–0,Swansea City,Burnley,Y,LB,58,0,0,0,0,0,0,1,0,46,0,1,0,0.0,0.0,0.0,1,0,30,42,2,28,6,1,1,432,126,20,23,8,13,2,5,0.0,0,1,1,1,34,8,0,0,0,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,9,28,3,267.0,178.0,3,2,1,1,33,11,0,1,0,6.4,1.4,2.0,2018-02-10 15:00:00+00:00,58,0,27,0,15232,6.0,0,750,1167,417,50,2018-02-10
25,2018-02-24,Sat,28,Away,L 1–4,Swansea City,Brighton,Y,LB,90,0,0,0,0,2,0,0,0,58,2,0,0,0.2,0.2,0.0,1,0,36,48,3,21,2,1,0,509,147,23,25,11,15,2,6,0.0,0,3,0,0,38,10,1,0,0,6,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,3,1,0,0,2,0,3,10,22,26,2,132.0,69.0,2,0,2,0,34,5,0,8,0,3.2,3.1,5.4,2018-02-24 15:00:00+00:00,90,0,28,0,15195,22.0,0,-157,514,671,50,2018-02-24
26,2018-03-03,Sat,29,Home,W 4–1,Swansea City,West Ham,Y,LB,90,0,0,0,0,0,0,0,0,53,0,1,0,0.0,0.0,0.0,1,1,31,47,2,31,5,0,0,447,198,21,23,6,14,3,8,0.0,0,0,0,0,34,13,1,0,0,4,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,17,17,19,0,234.0,138.0,2,0,2,0,34,2,0,9,0,3.4,0.8,4.4,2018-03-03 15:00:00+00:00,90,0,29,0,15074,0.0,2,-150,215,365,50,2018-03-03
27,2018-03-10,Sat,30,Away,D 0–0,Swansea City,Huddersfield,Y,LB,90,0,0,0,0,0,0,1,0,33,1,3,0,0.0,0.0,0.0,0,0,11,22,0,7,0,1,1,263,135,2,3,5,12,4,5,0.0,0,0,0,0,12,10,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,8,19,13,1,0,16.0,2.0,0,0,1,0,5,0,0,23,1,0.0,1.7,16.6,2018-03-10 15:00:00+00:00,90,0,30,0,15158,0.0,5,24,324,300,50,2018-03-10
28,2018-03-31,Sat,32,Away,L 0–2,Swansea City,Manchester Utd,Y,LB,90,0,0,0,0,0,0,0,0,42,0,1,0,0.0,0.0,0.1,1,0,24,38,1,25,3,2,0,306,112,19,24,3,7,1,5,0.0,1,1,1,1,31,6,0,0,0,5,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,18,14,1,173.0,104.0,3,1,0,0,27,7,0,7,0,15.7,2.5,7.4,2018-03-31 14:00:00+00:00,90,0,32,0,14978,2.0,1,-164,128,292,50,2018-03-31
29,2018-04-07,Sat,33,Away,D 1–1,Swansea City,West Brom,Y,LB,90,0,0,0,0,1,0,0,0,46,3,0,0,0.1,0.1,0.0,2,0,25,36,2,29,5,3,2,368,154,16,19,6,8,2,7,0.0,0,1,0,0,31,5,0,0,1,4,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,1,0,1,1,0,0,0,2,0,2,17,12,19,3,169.0,101.0,0,2,3,0,24,9,0,15,0,2.9,2.1,10.2,2018-04-07 14:00:00+00:00,90,0,33,0,15136,8.0,2,106,290,184,50,2018-04-07
30,2018-04-14,Sat,34,Home,D 1–1,Swansea City,Everton,Y,LB,90,0,0,0,0,0,0,0,0,49,2,1,2,0.0,0.0,0.0,1,0,25,43,3,29,5,2,0,386,151,14,16,8,13,2,7,0.1,0,2,2,2,35,7,1,0,0,5,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,14,17,20,1,227.0,150.0,2,0,1,1,27,5,0,10,0,9.8,2.3,10.8,2018-04-14 14:00:00+00:00,90,0,34,0,15040,2.0,2,-103,253,356,50,2018-04-14
31,2018-04-22,Sun,35,Away,L 0–5,Swansea City,Manchester City,Y,LB,74,0,0,0,0,1,0,1,0,24,1,3,0,0.1,0.1,0.0,1,0,11,16,0,12,3,4,3,145,7,7,9,4,6,0,1,0.0,0,0,0,0,14,2,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,3,0,2,10,5,11,0,107.0,31.0,2,0,0,0,11,3,0,10,0,0.8,1.8,9.2,2018-04-22 15:30:00+00:00,74,0,35,0,15146,8.0,-1,46,273,227,50,2018-04-22
32,2018-04-28,Sat,36,Home,L 0–1,Swansea City,Chelsea,Y,"WB,LB",80,0,0,0,0,1,0,0,0,55,0,0,1,0.0,0.0,0.1,2,0,37,51,1,36,3,0,0,545,134,22,23,13,21,1,5,0.2,2,2,1,1,44,7,1,0,0,6,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,3,9,23,25,1,235.0,109.0,2,0,0,0,40,4,0,11,0,27.6,4.2,10.8,2018-04-28 16:30:00+00:00,80,0,36,0,15204,4.0,2,54,338,284,50,2018-04-28
33,2018-05-05,Sat,37,Away,L 0–1,Swansea City,Bournemouth,Y,"WB,LB",90,0,0,0,0,1,0,1,0,60,2,2,0,0.2,0.2,0.0,1,0,35,51,1,24,3,0,0,513,224,24,26,5,7,4,13,0.0,0,2,1,1,37,14,1,0,0,3,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0,1,0,1,16,24,20,2,151.0,90.0,3,0,3,0,34,4,0,2,0,11.5,2.6,8.2,2018-05-05 14:00:00+00:00,90,0,37,0,16698,6.0,1,1363,1576,213,50,2018-05-05
34,2018-05-08,Tue,31,Home,L 0–1,Swansea City,Southampton,Y,WB,61,0,0,0,0,1,0,0,0,43,0,0,1,0.0,0.0,0.0,0,0,19,36,3,18,0,1,0,301,81,12,16,5,9,2,10,0.0,0,3,0,0,25,11,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,11,15,17,0,49.0,13.0,0,0,1,0,17,2,0,19,1,0.7,0.3,1.6,2018-05-08 18:45:00+00:00,61,0,37,0,16698,1.0,6,1363,1576,213,50,2018-05-08
35,2018-05-13,Sun,38,Home,L 1–2,Swansea City,Stoke City,Y,LB,90,0,0,0,0,1,0,0,0,55,1,0,0,0.0,0.0,0.1,2,0,37,53,5,36,3,0,0,619,207,15,18,20,26,1,5,0.2,1,2,1,0,49,4,0,0,0,8,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0,9,22,26,2,222.0,156.0,3,0,1,0,34,9,0,7,0,17.5,2.1,0.0,2018-05-13 14:00:00+00:00,90,0,38,0,17130,4.0,1,439,832,393,50,2018-05-13
