Unnamed: 0,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,bonus,bps,clean_sheets,creativity,ict_index,influence,kickoff_time,minutes,own_goals,round,saves,selected,threat,total_points,transfers_balance,transfers_in,transfers_out,value,kickoff_date
11,2018-12-15,Sat,17,Away,L 2–3,Cardiff City,Watford,Y,LB,58,0,0,0,0,0,0,0,0,21,1,0,0,0.0,0.0,0.0,0,0,11,17,1,5,0,0,0,172,65,7,8,3,5,1,2,0.0,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0,0,3,0,2,8,11,2,0,14.0,8.0,0,0,0,0,4,0,0,7,0,0.3,0.7,6.2,2018-12-15 15:00:00+00:00,58,0,17,0,32883,0.0,0,-314,355,669,45,2018-12-15
12,2018-12-26,Wed,19,Away,D 0–0,Cardiff City,Crystal Palace,Y,LB,90,0,0,0,0,0,0,0,0,43,1,2,3,0.0,0.0,0.0,2,0,24,32,1,10,1,1,1,262,84,16,18,7,10,0,1,0.0,1,2,0,0,30,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,0,6,14,23,6,0,80.0,54.0,2,0,0,0,21,1,0,22,1,12.3,3.3,20.8,2018-12-26 15:00:00+00:00,90,0,19,0,28841,0.0,6,-1873,10,1883,44,2018-12-26
13,2019-01-12,Sat,22,Home,D 0–0,Cardiff City,Huddersfield,Y,LB,90,0,0,0,0,0,0,1,0,37,2,1,2,0.0,0.0,0.0,0,0,18,30,5,14,1,3,2,301,164,10,14,6,8,2,4,0.0,0,4,0,0,19,10,3,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,10,19,8,0,76.0,46.0,0,0,1,1,13,1,0,15,1,1.3,1.8,16.6,2019-01-12 15:00:00+00:00,90,0,22,0,27487,0.0,5,-764,270,1034,44,2019-01-12
14,2019-01-19,Sat,23,Away,L 0–3,Cardiff City,Newcastle Utd,Y,LB,90,0,0,0,0,0,0,0,0,63,4,0,3,0.0,0.0,0.0,1,0,39,51,7,26,4,3,3,570,278,22,25,12,16,2,5,0.0,1,5,0,0,40,11,0,0,0,2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0,1,2,3,0,8,17,36,11,2,238.0,138.0,0,1,0,1,28,1,0,16,0,12.2,4.2,26.2,2019-01-19 15:00:00+00:00,90,0,23,0,27127,4.0,1,-415,335,750,44,2019-01-19
15,2019-01-29,Tue,24,Away,L 1–2,Cardiff City,Arsenal,Y,"LB,WB",90,0,0,0,0,1,0,0,0,41,0,0,1,0.1,0.1,0.0,0,0,21,31,5,16,2,0,0,470,233,8,10,8,11,4,7,0.0,0,3,1,0,21,10,4,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,16,18,7,0,95.0,44.0,0,0,0,1,16,3,0,8,0,4.8,2.1,8.2,2019-01-29 19:45:00+00:00,90,0,24,0,26732,8.0,1,-435,157,592,44,2019-01-29
16,2019-02-02,Sat,25,Home,W 2–0,Cardiff City,Bournemouth,Y,LB,90,0,0,0,0,0,0,0,0,36,1,4,2,0.0,0.0,0.0,1,0,11,21,2,5,1,2,2,176,103,5,7,2,4,2,7,0.0,0,3,0,0,13,8,3,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,0,6,15,20,2,0,34.0,26.0,0,0,1,0,3,0,2,26,1,0.7,1.9,18.2,2019-02-02 17:30:00+00:00,90,0,25,0,26547,0.0,8,-208,176,384,44,2019-02-02
17,2019-02-09,Sat,26,Away,W 2–1,Cardiff City,Southampton,Y,WB,90,0,0,0,0,0,0,0,0,50,4,1,2,0.0,0.0,0.0,0,0,18,32,2,13,2,1,0,386,236,9,12,4,6,5,9,0.0,0,3,0,0,25,7,3,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,4,1,0,2,5,0,8,17,17,16,4,62.0,29.0,1,1,0,2,24,6,0,7,0,1.8,2.5,15.2,2019-02-09 15:00:00+00:00,90,0,26,0,27517,8.0,2,742,1197,455,44,2019-02-09
18,2019-02-22,Fri,27,Home,L 1–5,Cardiff City,Watford,Y,"LM,LB",90,0,0,0,0,1,1,0,0,49,3,0,0,0.0,0.0,0.0,2,0,30,38,4,14,2,3,1,478,268,14,16,7,11,4,5,0.0,0,2,1,0,25,13,4,0,0,2,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,1,0,0,2,0,2,10,23,16,0,95.0,48.0,2,0,1,1,19,2,0,6,0,2.4,2.5,15.6,2019-02-22 19:45:00+00:00,90,0,27,0,28303,7.0,0,450,984,534,44,2019-02-22
19,2019-02-26,Tue,28,Home,L 0–3,Cardiff City,Everton,Y,LB,90,0,0,0,0,0,0,0,0,42,0,2,1,0.0,0.0,0.1,2,0,21,37,5,12,1,0,0,449,303,4,5,12,18,4,13,0.1,1,5,2,1,29,8,0,0,0,1,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,13,25,4,0,51.0,36.0,0,0,0,0,18,0,0,10,0,14.9,2.5,10.2,2019-02-26 19:45:00+00:00,90,0,28,0,27948,0.0,1,-118,322,440,44,2019-02-26
20,2019-03-02,Sat,29,Away,L 0–2,Cardiff City,Wolves,Y,LB,90,0,0,0,0,0,0,0,0,49,5,1,0,0.0,0.0,0.1,4,0,24,38,6,14,2,2,1,333,185,17,22,6,9,1,2,0.1,1,2,1,1,30,8,0,0,0,3,8,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,2,5,3,0,0,2,0,2,11,18,21,1,114.0,34.0,0,1,0,0,14,3,0,12,0,16.5,3.8,19.8,2019-03-02 15:00:00+00:00,90,0,29,0,27539,2.0,1,-416,143,559,44,2019-03-02
21,2019-03-09,Sat,30,Home,W 2–0,Cardiff City,West Ham,Y,LB,61,0,0,0,0,1,0,0,0,21,0,3,1,0.0,0.0,0.0,1,0,15,17,1,6,1,1,1,247,156,6,7,7,8,1,1,0.0,1,1,0,0,13,4,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,8,7,1,17.0,10.0,1,1,0,0,8,0,0,21,1,11.4,2.8,6.6,2019-03-09 15:00:00+00:00,61,0,30,0,27331,10.0,6,-250,211,461,44,2019-03-09
22,2019-03-31,Sun,32,Home,L 1–2,Cardiff City,Chelsea,Y,LB,90,0,0,0,0,1,1,0,0,31,1,4,0,0.1,0.1,0.0,0,0,14,24,4,16,1,2,2,212,120,9,10,3,8,2,5,0.0,0,3,0,0,20,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,2,9,17,6,0,63.0,41.0,1,0,0,0,13,0,0,12,0,1.0,2.0,12.2,2019-03-31 13:05:00+00:00,90,0,32,0,25778,7.0,1,-770,38,808,44,2019-03-31
23,2019-04-03,Wed,33,Away,L 0–2,Cardiff City,Manchester City,Y,LB,90,0,0,0,0,0,0,1,0,16,0,0,0,0.0,0.0,0.0,0,0,11,14,0,6,0,1,1,184,83,5,6,5,5,1,2,0.0,0,0,0,0,12,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,9,1,0,30.0,21.0,0,0,0,0,6,1,0,4,0,0.4,0.2,2.0,2019-04-03 18:45:00+00:00,90,0,32,0,25778,0.0,0,-770,38,808,44,2019-04-03
24,2019-04-13,Sat,34,Away,L 0–2,Cardiff City,Burnley,Y,LB,90,0,0,0,0,1,0,1,0,55,1,1,0,0.1,0.1,0.0,1,0,37,47,7,23,1,0,0,465,158,21,24,12,16,1,3,0.0,0,3,0,0,40,7,1,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,4,0,3,12,26,18,0,71.0,37.0,1,0,0,2,27,1,0,8,0,4.0,1.2,6.8,2019-04-13 14:00:00+00:00,90,0,34,0,26507,1.0,0,648,1026,378,44,2019-04-13
25,2019-04-16,Tue,31,Away,W 2–0,Cardiff City,Brighton,Y,LB,90,0,0,0,0,1,0,1,0,44,3,4,1,0.0,0.0,0.0,1,1,24,30,3,7,0,0,0,319,172,17,20,6,8,0,0,0.0,0,1,0,0,25,5,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,2,0,3,5,2,0,1,3,0,2,18,20,6,1,41.0,28.0,0,0,0,0,12,1,0,26,1,1.1,3.4,15.2,2019-04-16 18:45:00+00:00,90,0,34,0,26507,18.0,5,648,1026,378,44,2019-04-16
26,2019-04-21,Sun,35,Home,L 0–2,Cardiff City,Liverpool,Y,LB,90,0,0,0,0,0,0,0,0,27,0,1,1,0.0,0.0,0.0,0,0,9,19,1,7,0,2,0,128,73,6,7,3,8,0,2,0.0,0,1,0,0,14,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,11,12,4,0,27.0,19.0,1,0,0,0,8,1,0,8,0,0.6,0.7,6.6,2019-04-21 15:00:00+00:00,90,0,35,0,25940,0.0,1,-495,144,639,44,2019-04-21
27,2019-04-27,Sat,36,Away,L 0–1,Cardiff City,Fulham,Y,LB,90,0,0,0,0,1,1,0,0,43,3,4,0,0.1,0.1,0.0,0,0,17,30,6,9,1,0,0,266,190,8,9,7,11,1,7,0.0,0,3,0,0,19,11,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,5,0,4,14,20,10,1,42.0,24.0,0,0,0,1,13,1,0,15,0,3.8,4.3,22.0,2019-04-27 14:00:00+00:00,90,0,36,0,26126,17.0,2,121,323,202,44,2019-04-27
28,2019-05-04,Sat,37,Home,L 2–3,Cardiff City,Crystal Palace,Y,LB,90,0,0,0,0,0,0,0,0,48,1,4,2,0.0,0.0,0.1,1,0,16,36,3,16,1,1,1,244,139,9,13,5,12,2,7,0.0,1,3,0,0,26,10,1,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,3,15,26,7,0,77.0,44.0,2,0,0,0,13,0,0,10,0,11.2,3.0,18.4,2019-05-04 16:30:00+00:00,90,0,37,0,26079,0.0,1,-49,171,220,44,2019-05-04
29,2019-05-12,Sun,38,Away,W 2–0,Cardiff City,Manchester Utd,Y,LB,90,0,0,0,0,0,0,0,0,34,4,1,0,0.0,0.0,0.0,0,0,16,25,0,10,0,1,0,289,194,6,7,7,13,2,3,0.0,0,0,0,0,15,10,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2,2,0,0,0,3,0,7,15,11,8,0,38.0,23.0,0,0,0,0,6,1,0,23,1,0.6,1.5,14.4,2019-05-12 14:00:00+00:00,90,0,38,0,25858,0.0,6,-184,102,286,44,2019-05-12
